,Policy_ID,Customer_Age,Annual_Income,Vehicle_Age_Property_Age,Claim_History,Premium_Amount,Claim_Amount,Fraudulent_Claim,Risk_Score_Encoded,Policy_Type_Auto,Policy_Type_Health,Policy_Type_Life,Policy_Type_Property,Gender_Female,Gender_Male,Gender_Other
517,c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,44,0.26007745563531004,9,3,0.8517332479385157,0.471063318865728,0,2,0,0,1,0,1,0,0
518,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,73,0.47190220547738193,6,4,0.1198084843309405,0.6817624759536047,1,2,0,1,0,0,0,0,1
519,20733f6d-0d6a-45b3-83ef-20162c9b662e,51,0.05341988046505851,27,1,0.13737001752372818,0.20013157593968922,0,1,0,0,0,1,1,0,0
520,1d181ee9-86ad-4a8c-abc4-123ebde13c1b,44,0.14265131653786117,27,5,0.18039432836086422,0.08034052542952667,0,2,0,0,0,1,0,0,1
521,72c22a16-79eb-4168-9045-56e5bee3eb79,39,0.31297331852629245,1,0,0.45228564566487856,0.20924063318464706,0,0,1,0,0,0,0,0,1
522,97fa7f04-8363-4007-9cae-9610c72c1fe3,67,0.48927312396426614,24,0,0.129406506017666,0.4341438560933776,0,0,1,0,0,0,0,1,0
523,38b77c07-80fb-4296-b3b6-a09b1beaf6ac,45,0.9653931566251557,12,0,0.03765822503313494,0.19924691722906923,0,0,0,0,0,1,1,0,0
524,ba2c98ce-0b19-488e-9d77-a45ef206c269,41,0.7567512089099334,16,1,0.01783506346791912,0.003456625456114552,0,0,0,0,1,0,0,1,0
525,a8addf36-ddf2-45eb-a8a3-f341c8819065,64,0.6933790532411864,11,2,0.12893060781540489,0.38385445720012334,0,0,1,0,0,0,0,1,0
526,a4b1f991-7542-4646-8d37-a539857dd3b3,55,0.06465364968093586,1,2,0.9490544303009278,0.45641572061788155,0,2,1,0,0,0,1,0,0
527,ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,51,0.4333178324209034,21,1,0.3428868785525578,0.9030133737458479,1,1,0,0,1,0,0,0,1
528,6d204496-66d0-4371-98e8-8ebb7a9e8eef,40,0.9481362710342323,29,3,0.019044823383947543,0.22421787307353133,0,0,1,0,0,0,0,1,0
529,b65feea9-7d82-4264-9ba3-62e7afa415e5,26,0.5894665628972874,5,0,0.36676184630711883,0.6515278809857328,0,0,0,1,0,0,0,1,0
530,e63658c9-12d0-498d-b18d-4d05e8e22743,20,0.7711643331344012,19,0,0.594258977574965,0.04740543555806686,0,0,0,0,1,0,1,0,0
531,25f934bf-9bb9-4155-9275-eb9414aeaf5c,24,0.04758846834416787,3,3,0.4445400688495716,0.12323364012997987,0,1,0,1,0,0,0,0,1
532,9fd34579-4667-42ce-a04e-178c10d08d11,34,0.20497037757843056,21,5,0.009217747889591607,0.42127098908934285,0,2,1,0,0,0,1,0,0
533,b64fa54a-8c61-4654-95da-75c1a21150f9,24,0.6225972056769813,22,1,0.4190350385610972,0.9002445042682977,0,1,0,0,1,0,0,0,1
534,98eeac2b-fe9f-4caa-a182-f347533f5a72,50,0.28224220364707336,25,0,0.498005230432578,0.6098829531559978,0,0,0,1,0,0,0,0,1
535,816bcb9f-7426-4193-8b7e-6b3c87d292a6,67,0.3575156463029823,13,2,0.16039548474901927,0.5488641599732437,0,1,1,0,0,0,1,0,0
536,cb08587d-1963-426d-ae21-8b099afd4015,76,0.3301762177973826,0,0,0.6720238571771675,0.9085236425641948,1,1,0,0,0,1,0,1,0
537,a79b44b6-da50-4fed-9d4a-3d81b3a7d0e0,71,0.14857624564120236,2,4,0.07500956244051273,0.7247506333169849,1,2,0,0,0,1,0,0,1
538,8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,75,0.4564217533622469,9,2,0.46451889805104113,0.09938675426097913,0,0,1,0,0,0,1,0,0
539,6e191042-370b-4063-9d90-e79eb888f6ed,29,0.35981025949127876,21,2,0.4262090927690159,0.11551994552491421,0,0,0,0,1,0,0,1,0
540,69efafb1-3a7e-4e14-a359-eee173991a47,72,0.8519760716618079,21,5,0.17054279080938273,0.3577648452027717,0,1,0,1,0,0,0,1,0
541,66132e69-7418-4109-93d1-bf0f56c438e4,46,0.878473458134582,2,2,0.8154582410446632,0.1826597669168922,0,0,0,0,1,0,0,0,1
542,50032b35-1857-4baf-bac7-e2b96a7e4c36,43,0.27136009609231343,12,5,0.851190635035003,0.8012687994988804,1,2,0,0,0,1,1,0,0
543,4140752c-aa44-4259-9001-8b7b6d4067f4,59,0.13193038956105846,23,0,0.9821827271190813,0.8458333817903871,0,1,0,1,0,0,0,1,0
544,afd380c4-2713-482c-b41e-a3ac5fd23109,24,0.8022035203083637,21,3,0.18129720065113547,0.38004513122905403,0,0,0,0,0,1,1,0,0
545,175a81ec-112f-4612-b969-9ed2ec48bf55,40,0.8625613378555078,28,5,0.9740524288598902,0.13031211288662214,0,1,0,1,0,0,0,0,1
546,6e8f75a1-17dd-4d81-95da-705cd4ef00aa,76,0.8875989253442031,14,0,0.06328778943061224,0.6559724288052254,0,0,0,1,0,0,1,0,0
547,5f65c8ce-bd21-4c11-be9d-61ee18b87245,18,0.9779706347779318,21,2,0.5193806207135804,0.6893255860863958,0,0,1,0,0,0,0,0,1
548,0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,57,0.6615429145651756,7,3,0.3459046068725037,0.677349007485913,1,1,0,0,0,1,0,1,0
549,8fca7b6a-8fc4-4092-b4e5-59e596229348,42,0.01096989787300573,29,1,0.5058375363595122,0.4698125253396973,0,1,0,1,0,0,0,1,0
550,692ac139-1f4a-4ca1-ab85-fd595463adc7,49,0.7513292810790236,10,1,0.3310405714336544,0.2781914784828624,0,0,0,1,0,0,0,1,0
551,f0ede303-aa53-419c-9fa4-bb9f5a856750,50,0.40290602077011073,7,0,0.45933294194041924,0.8026344863706013,0,1,0,0,0,1,0,1,0
552,ea74bb18-de3b-496f-ac45-96f6c012a0ff,46,0.44673112555416594,3,3,0.7456835588290235,0.01713695407113442,0,1,0,0,0,1,0,1,0
553,49a214ae-f7e8-48e5-8d2b-91efb8976ec5,43,0.5568794528289109,0,0,0.7922593155961181,0.9649589331481137,0,1,0,1,0,0,1,0,0
554,1a85910d-5a05-4c11-8ffc-a6b199b479d4,58,0.6544201118667713,14,2,0.36351061653279243,0.053736399775907856,0,0,1,0,0,0,1,0,0
555,279c658a-3676-4ce5-81e5-c9f693f277cc,32,0.5599016303646195,19,4,0.4733808342006243,0.658171643841055,1,2,0,0,1,0,1,0,0
556,d8e7012f-3968-4c81-bb70-c3b8a81fdec3,63,0.09682860672261452,21,1,0.0021059607361744725,0.35537033153046355,0,1,0,1,0,0,1,0,0
557,8e676a01-d86a-4460-99a1-120e1bb43332,58,0.7019570402330965,1,1,0.49268362109607805,0.8232645590722232,0,0,0,0,1,0,1,0,0
558,47503f1d-c33a-4f6c-9d69-1fba5e187b24,65,0.10636050029472861,19,1,0.18758617315578324,0.9319195770641602,1,2,0,0,0,1,0,0,1
559,6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,43,0.8245102117542508,6,5,0.3380834200624449,0.7584097718294349,1,2,0,0,0,1,0,1,0
560,c4767556-f97b-42dd-8f9b-72aed85c16bd,20,0.772060528283105,14,3,0.6588388083864827,0.9579602641464185,1,2,0,1,0,0,0,0,1
561,accb461a-9d13-4363-9f29-4a8bd1846c39,26,0.530092008034232,1,4,0.9358893959206185,0.8402856172379318,1,2,0,1,0,0,1,0,0
562,9be71737-06b8-4231-8e86-7f3ca487eeab,48,0.6916707281503576,5,5,0.8157384427899199,0.10314134047048926,0,1,1,0,0,0,0,0,1
563,b18753e6-d457-4ad9-a867-a096edd877c8,60,0.5038174054786274,12,3,0.9801123475569076,0.9175769574878581,1,2,0,0,1,0,0,0,1
564,45f50c52-2e2f-4f77-8769-79d644777442,66,0.39749482348474974,10,2,0.4530795506097723,0.13303546615217976,0,0,0,0,1,0,0,1,0
565,ebe9e207-4f19-4ec0-832d-4526b3e4110a,44,0.8430448662456956,17,2,0.7122928508526138,0.9372289329115095,1,1,0,0,1,0,0,0,1
566,2e709838-0190-4620-99dc-abd056febfb9,58,0.20919148508415247,22,2,0.6870124267250198,0.922872076986963,1,2,1,0,0,0,0,1,0
567,a847bce7-90fa-4b57-a4ac-2130deaf528d,26,0.503600570620389,22,5,0.3225211040838292,0.11502287640804502,0,1,1,0,0,0,0,0,1
568,bdb025ff-2451-45a4-91d0-59b26699cd99,40,0.5825746615235663,30,5,0.7105427018564477,0.6752915543966855,1,2,0,0,0,1,0,0,1
569,177d6e7e-07d9-44ce-b8c8-8faea2178f84,75,0.8774743498262374,13,0,0.5230121242850408,0.024659159766716378,0,0,0,0,1,0,0,0,1
570,604e46cb-3712-42d1-87cd-b6a1bf012e32,27,0.19937359189389015,24,1,0.9841485869826274,0.684461968297457,0,1,0,1,0,0,0,1,0
571,284bf962-5744-4596-b422-21676b7a2460,27,0.2034752178328546,17,0,0.3588472589153079,0.45307539209108694,0,1,0,0,1,0,0,1,0
572,530ac1c7-b8ba-4368-8fc7-77685ebbcca5,57,0.7423050034699138,17,3,0.2376733470320853,0.7856370886146509,1,1,1,0,0,0,0,0,1
573,98a21f1c-914d-4fae-b100-13a7c6deb2f0,69,0.6927899296109571,1,3,0.38774139602736185,0.9584731737071089,1,2,0,0,1,0,0,0,1
574,27d415b6-0d77-45a0-a222-b6a615bfbe97,80,0.9658989378316671,1,0,0.7441113157028616,0.2029293191376222,0,0,0,0,1,0,0,0,1
575,0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,73,0.9115099167476461,22,5,0.6480065647266031,0.7563629458734039,1,1,1,0,0,0,1,0,0
576,716fda0a-45a8-4829-94e2-86e5ac8936bc,52,0.7760651901213598,30,1,0.2942963378076659,0.1772022327406334,0,0,1,0,0,0,0,0,1
577,9b69554d-7c54-435f-ac8c-3b6aa974d079,61,0.9625383311210618,23,4,0.11934592906892959,0.04006048242372425,0,0,1,0,0,0,0,1,0
578,372f871a-45ee-432d-aa07-f2137129cec7,35,0.1294834915838608,18,2,0.00555511079088053,0.466847354665933,0,1,0,0,1,0,0,0,1
579,585d3f86-1d23-44e6-8329-20b7c143f426,77,0.15313867345326415,10,4,0.05079879735631877,0.9340907204273952,1,2,0,1,0,0,0,1,0
580,ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,57,0.49024771325402516,18,4,0.35825127425079384,0.7853605826395954,1,2,0,0,1,0,0,0,1
581,86e52753-7c93-46cc-97d7-a560adb14670,38,0.957046571346063,16,0,0.7867308906857381,0.15910061569198478,0,0,1,0,0,0,0,0,1
582,3873e57f-0ba0-48e8-8ef4-92c1aac93316,52,0.09133289944122212,7,1,0.6637201006947224,0.33123631255321084,0,1,0,0,0,1,0,0,1
583,0e0630cd-996d-4c50-bc04-a168652ffb49,36,0.9967206785618934,26,5,0.008717387630204854,0.6699729749997694,1,2,0,0,0,1,0,1,0
584,f200c261-4d29-41ab-b455-12f701f7c7ec,46,0.958957164440551,21,2,0.3815547193979664,0.7975669479314585,0,0,1,0,0,0,0,1,0
585,c3a00c6f-2321-41e1-8471-04c036136e15,25,0.5399726721360202,9,0,0.9118987893505546,0.8235356512247068,0,0,0,0,1,0,1,0,0
586,1eb74b56-53ff-43a2-8a19-35014169b9fc,41,0.48649858295640214,9,5,0.1925586422224001,0.514532504390209,1,2,0,0,0,1,0,0,1
587,6e3f683a-bf3c-4140-bf54-a51101fa964e,78,0.9716989922961354,24,4,0.5334974514984121,0.6278600522854954,1,1,1,0,0,0,0,1,0
588,88575117-6155-4667-a112-507c2cfa55b0,31,0.8649382370925714,13,0,0.20563472366770735,0.8301922468446438,0,0,1,0,0,0,0,0,1
589,8f0881ee-8011-416b-bae8-8926b423ccde,74,0.6463790413430686,30,0,0.7473358595966875,0.15347044072926996,0,0,0,0,0,1,0,0,1
590,5aaab32f-ce63-42b6-ab05-347fd556b37d,47,0.03723171273184235,2,0,0.1780259564664336,0.25187508747333687,0,0,0,0,1,0,0,0,1
591,bdf66ba5-dc9c-46de-a5a6-74c212738a23,22,0.9110096954092946,13,3,0.4513583113174819,0.40480554952905756,0,0,1,0,0,0,0,0,1
592,75b27455-04cc-4ede-afac-16730ad45230,38,0.6731373524285893,17,0,0.6417909783933321,0.619254480539714,0,0,0,0,0,1,0,1,0
593,5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,66,0.7007420978427822,2,2,0.9286219411309475,0.10572954868369921,0,0,0,1,0,0,0,0,1
594,67884209-92ca-425a-ade5-93329364f3d0,68,0.6063526608806231,9,3,0.38159474821871747,0.8235490855251628,1,2,0,0,1,0,0,0,1
595,4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,19,0.5331978615857478,4,5,0.39118165078856765,0.798848219273449,1,2,1,0,0,0,1,0,0
596,f758dce2-0556-4aea-a7b0-32831d7c0098,52,0.29760384137963014,28,5,0.6483134523523604,0.9591645389007213,1,2,1,0,0,0,1,0,0
597,f296d9f0-cd23-42c2-abff-e17b532401fc,18,0.12264679970096808,0,4,0.5969920565029042,0.5378492366710685,0,2,1,0,0,0,0,0,1
598,b08a4895-d4ff-4666-b5c8-e90d9e3d750d,78,0.2095319158115867,23,5,0.34400546171020907,0.413032955742602,1,2,0,0,1,0,0,1,0
599,6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,59,0.16039524657959692,7,4,0.8352569405527535,0.19414589329476017,0,2,1,0,0,0,0,0,1
600,6f887f28-3e49-4d09-9b19-d8b8d8302081,29,0.8513645973615758,29,4,0.4615033935544703,0.5503938656176951,0,1,0,1,0,0,0,0,1
601,1422373f-8622-48d1-a683-e10796c044d0,36,0.25019818150056167,6,5,0.5809204849714016,0.9532979603523717,1,2,0,1,0,0,0,0,1
602,beed10b6-4f6e-474b-9eda-b0276550f74a,40,0.09943868683030695,19,0,0.9006729289532907,0.31792171772970745,0,1,1,0,0,0,0,1,0
603,c77444cb-5543-4c3c-b8b8-f24e56ea57b3,46,0.6933123904219484,4,4,0.5671772565135786,0.8090895674836993,1,2,0,0,1,0,1,0,0
604,a21b0307-82af-485c-938d-994c2b0abedd,79,0.004151609153722466,7,1,0.7126197528887466,0.6418012469436967,0,2,1,0,0,0,1,0,0
605,31a3ac4d-828c-47e7-87d5-b7be1d30d990,35,0.6794236729623278,10,3,0.4630889796208825,0.35898215323363614,0,1,1,0,0,0,1,0,0
606,59e1ac09-5970-4859-86b6-e4ade7ea8d5a,37,0.17522258098198168,19,0,0.8423064606516691,0.8602339493194022,0,1,0,1,0,0,1,0,0
607,a53bc024-d1a6-4d87-b54e-2019ba35844e,26,0.26275497694378275,28,5,0.07642391410704595,0.07491527367675148,0,2,1,0,0,0,0,0,1
608,1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,19,0.812589187235121,18,3,0.769660822458837,0.21262748048316965,0,0,0,1,0,0,0,0,1
609,2c6a6e9a-3280-47a1-8187-222b257d5e52,20,0.5432071810367575,17,3,0.6542866419377508,0.14833573078784754,0,1,0,0,1,0,0,0,1
610,c257cf73-c29d-482b-a722-796e9a36d1ec,43,0.13330117505589612,16,4,0.09052517812825232,0.36411926931842375,0,2,0,0,1,0,0,1,0
611,f387e1bd-2d59-42c6-934a-5a2fa7cf705c,18,0.8479560645874318,25,4,0.6845617733657122,0.7584665167104652,1,1,1,0,0,0,0,0,1
612,76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,26,0.17860020088915635,30,4,0.6597950524377552,0.9695350168049063,1,2,1,0,0,0,1,0,0
613,9458054e-c287-4f06-9050-f7efc1235c91,65,0.9392202996568784,1,1,0.7619285885837803,0.23166548832479086,0,0,0,0,0,1,0,0,1
614,e1cde87f-ec95-4f87-ae5e-c36572eb7474,34,0.04215764472420218,6,4,0.9082873001894698,0.36149837765783593,0,2,1,0,0,0,1,0,0
615,fc8d5b93-a2a2-491f-a49b-1cd99082889b,48,0.03925166843303678,20,2,0.10320541901280032,0.9702426234662339,1,2,0,1,0,0,1,0,0
616,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,58,0.5783965873974024,18,1,0.3768379900194806,0.3788097771229503,0,0,0,0,1,0,1,0,0
617,70944bdb-26a5-44e3-90ee-7a92a09151e0,55,0.5163799275860532,12,1,0.5166497656090163,0.3531235951631706,0,0,0,1,0,0,0,0,1
618,a1a27485-7134-4c2a-b80b-3657117b355b,73,0.7925887291019845,28,4,0.006509131018777967,0.8836142438874935,1,2,0,0,0,1,1,0,0
619,97674900-4651-4367-8bdc-43184d85a3d2,46,0.07646403282368246,20,2,0.211576779725847,0.18670629852138482,0,1,1,0,0,0,0,1,0
620,12fe28bf-81e0-4489-9a18-e2a30e614bcd,41,0.660938834889596,13,2,0.720681112623311,0.48207142476170156,0,0,0,1,0,0,0,0,1
621,09a0a0f6-73b0-4091-b634-c1694f76e388,48,0.5905654708391032,20,3,0.022369439329650673,0.04257710787181832,0,0,1,0,0,0,1,0,0
622,497de16d-d4ea-420a-9e65-96540e9058b6,54,0.1341446070557618,16,0,0.8913462137183217,0.1465634056874011,0,0,1,0,0,0,0,0,1
623,fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,28,0.5163576881134133,12,4,0.9698494026810416,0.6385772153462219,1,2,1,0,0,0,1,0,0
624,98159d6c-9d71-4084-971d-abf9daf481a7,74,0.9473051819416818,6,3,0.6068702799348864,0.471942363241829,0,0,0,0,1,0,0,0,1
625,949077c2-7674-456f-a26d-719d81cf3252,48,0.8303241102904375,19,1,0.7950946903993097,0.8218756128146384,1,0,1,0,0,0,0,1,0
626,bd29ede9-cab4-423b-b448-83858de7ad6c,29,0.1671678887812869,21,2,0.9229222818206886,0.5973826373496811,0,2,0,0,1,0,0,0,1
627,e8b77f7b-7321-4f6b-8a80-76ece5582e16,22,0.38507708034420923,3,0,0.20240128448038136,0.8611141967671859,0,1,0,0,0,1,0,1,0
628,30307633-a6de-41d8-9258-17b7cf501889,50,0.8264717332410839,19,0,0.1774566576824202,0.9032383481504979,0,0,0,0,0,1,0,0,1
629,80599b93-79c2-42e4-9ae1-a991524f93ff,56,0.09257825431037121,21,1,0.9025409405883347,0.5399886991466613,0,1,0,1,0,0,0,1,0
630,73557b9d-0fd6-447e-b52d-4af2269ed4c9,18,0.5217654382805151,11,0,0.6980514859587792,0.4293764840390485,0,0,0,0,0,1,0,0,1
631,d65e59dd-e62d-4d06-8f9b-85581a7f195b,78,0.35010589880884274,25,5,0.9084185057685978,0.8386558561318759,1,2,0,0,0,1,1,0,0
632,15969802-b6dd-4257-bb7d-9f1c57eb89b1,54,0.1333030098123889,15,1,0.9106467767904003,0.08335442050643704,0,0,0,0,0,1,0,1,0
633,0a0537f0-2c2c-422b-a568-95c6812a1f9b,56,0.257321095396329,0,5,0.744089077469111,0.006454479577256651,0,2,0,0,0,1,0,0,1
634,fdb1429e-7010-4d13-b526-b22d3f6c21f7,51,0.37463698230816594,6,5,0.8047727697275371,0.40921380468612456,1,2,0,1,0,0,0,1,0
635,9c1c3517-85d2-40a6-8629-5b5d707df251,24,0.6513977119363364,8,2,0.8555004047358542,0.42396807528983,0,0,0,0,0,1,0,1,0
636,eafde7d9-5f73-4a3e-9d28-6aa428a39779,41,0.991884538440317,12,1,0.4134332274793407,0.7851169606238648,0,0,0,0,1,0,0,0,1
637,c6435300-68a5-4c68-a32d-bb5e486bb6bf,48,0.5588438098485058,15,2,0.9891277275193695,0.5784521039117073,0,1,0,0,1,0,0,1,0
638,0d67d38e-990f-4c5b-adcc-3daf569f3ab3,67,0.7356695788144115,27,5,0.11907907026392335,0.22968182363209746,0,1,0,0,0,1,0,0,1
639,55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,68,0.0996724236877516,16,3,0.786555208639109,0.8022260435343519,1,2,1,0,0,0,0,0,1
640,8ed6ad5e-1831-4aa3-9466-9d1910df9974,57,0.1601787453134481,30,5,0.005201522874247216,0.09064403234337912,0,2,0,1,0,0,0,0,1
641,4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,27,0.08752505693582989,8,1,0.3710093489534687,0.6099100222688568,0,1,0,0,0,1,1,0,0
642,f6e39356-a814-4562-9a00-3f16b9469bcf,64,0.6137581828749611,16,2,0.7120259920476076,0.5983242414532784,0,1,0,0,0,1,1,0,0
643,267eddce-df8f-4197-9a4a-99b2e806133c,78,0.43862878528334037,6,5,0.9313350056485112,0.5188018047679335,1,2,0,0,0,1,0,1,0
644,a9e27ba9-952e-4abb-94dd-5061555736f8,30,0.6149835222187343,21,0,0.3599057988418327,0.656018145529165,0,0,1,0,0,0,0,1,0
645,4f6b58c8-598d-4aec-aaaf-e5432434a678,80,0.9969069341452521,24,3,0.35328770047767727,0.3954769317020216,0,0,0,1,0,0,0,1,0
646,a981b098-b2cf-452d-a7f3-33b3f7baf55e,55,0.7368135772870046,2,0,0.5498959250660476,0.7273197928952201,0,0,0,1,0,0,0,1,0
647,b576255e-9854-4f22-a102-f9c964575bc4,53,0.3470608146163152,26,2,0.22636520516994452,0.9648446413382649,1,2,0,0,1,0,0,0,1
648,8f158449-4f40-422f-95b0-2530f020e992,47,0.2606261590240163,13,4,0.10644775349362652,0.07189355863390409,0,1,0,1,0,0,1,0,0
649,54170a17-caaa-4bbe-a4bb-f962606e0e1c,36,0.802881490631789,30,2,0.8766511888559764,0.8145511118989003,1,1,0,1,0,0,1,0,0
650,b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,54,0.9661213325580653,18,3,0.77042804152323,0.7587344006717953,1,1,0,0,0,1,1,0,0
651,ff4625af-bd20-463b-b275-b5f3d436a7a8,79,0.896535746227157,27,0,0.48222497976320716,0.25780202011776465,0,0,0,0,0,1,1,0,0
652,17ec889c-86c1-46cb-a996-30f7af77520e,42,0.6767544358574134,7,2,0.41263042724094673,0.35332230250275004,0,0,1,0,0,0,0,0,1
653,822c4d32-6c64-4c15-aba3-01cba561e1e9,52,0.24776629516739596,2,3,0.6740897890925911,0.8224986034342885,1,2,0,0,1,0,0,1,0
654,4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,22,0.47624134898413983,11,1,0.8948665261210293,0.2690868325007409,0,0,1,0,0,0,0,0,1
655,577bc55a-36d5-4494-b37f-d50d2e25b5ee,78,0.4987026603635554,6,1,0.7358653786281678,0.8742986593370193,1,1,1,0,0,0,0,0,1
656,31274148-7c7c-404e-8422-d03ef29a6339,31,0.8349046076740192,26,4,0.35618978998212036,0.7802545459066087,1,1,1,0,0,0,0,1,0
657,27aa7cbc-2337-4bbc-bffe-77c839feb99c,25,0.6136194641643702,24,4,0.958590184933152,0.8495035524701667,1,2,0,0,0,1,0,1,0
658,c9c23e69-d82c-4565-8bb9-07ec13c11754,41,0.4920385467883478,28,4,0.8693014526014285,0.49138400163296925,0,2,0,0,1,0,0,0,1
659,8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,66,0.39750433085930315,24,4,0.12824567021588873,0.5264034131945684,1,2,0,0,1,0,0,0,1
660,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,45,0.5021812474765148,12,5,0.7763700975813698,0.4576885704580936,1,2,0,1,0,0,1,0,0
661,e05b46c5-5636-4094-a974-31db09a9d1c1,25,0.31521227743430763,0,0,0.6744945249468506,0.3797215049464292,0,0,0,0,0,1,0,0,1
662,98e52499-218c-4e1c-9e37-4f7ac42cbc39,24,0.61256976105577,8,1,0.5488662948433983,0.23706848325143756,0,0,0,0,1,0,1,0,0
663,2e4bebc4-2989-4880-a77d-1be96070b6a1,48,0.3655241915979495,15,3,0.21059162597069886,0.7018285085480247,0,2,0,0,1,0,0,0,1
664,9feefdff-c566-4a81-b15e-54f6d4d30795,41,0.2791625926732725,5,4,0.13114108825020682,0.5766892028727747,0,2,0,0,0,1,1,0,0
665,b89f72f3-2a60-4652-a714-7668cf1d7d3a,32,0.804027713051646,17,3,0.8568324749375106,0.19588733955535273,0,0,0,0,1,0,0,1,0
666,5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,69,0.4726701344676354,0,1,0.42173031249166065,0.13413808134930102,0,0,1,0,0,0,0,0,1
667,f836f571-3cce-476c-b836-c448ad261ec5,75,0.7852585433212139,9,2,0.5624494080182175,0.5686103760120339,0,0,0,0,1,0,0,0,1
668,c09cb506-48f1-496d-9c4f-fb4671b701aa,43,0.05939896268427765,26,2,0.4767899554345795,0.6307967502627709,0,2,1,0,0,0,0,1,0
669,3be79df4-72ec-416e-88a7-23e9bfa016c2,46,0.25928673118560075,11,4,0.5577993933409833,0.8114114958311561,1,2,0,0,1,0,0,0,1
670,f7315749-4f39-49a8-bd3a-258288b4f474,40,0.12064758230801025,27,5,0.9637160978126473,0.19878974998967364,0,2,0,0,0,1,0,1,0
671,e76adca9-7811-4802-88cc-7cfecf01f944,54,0.9794493373137543,9,2,0.3252319447780179,0.5110734727907292,0,0,1,0,0,0,0,0,1
672,ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,67,0.8896390077681366,12,4,0.2866374901039859,0.6326514857734769,1,1,0,0,0,1,0,0,1
673,70cafdd8-fc04-4f08-9207-0158f2771f63,27,0.42145991240538916,19,4,0.40497157953726676,0.9087171365931497,1,2,0,0,1,0,0,1,0
674,c7332304-4822-4120-84f9-eccd7630a8a7,23,0.227711072332884,10,5,0.2914720821213495,0.2674793282208134,0,2,0,0,1,0,0,1,0
675,6b2d5b09-8707-4ad4-80be-7e3561c2645a,59,0.8876968902211816,24,2,0.748341027762211,0.5215913269760352,0,0,0,0,1,0,1,0,0
676,331f63fb-d11f-48c0-a97c-a4fff75d599f,46,0.18334493677818314,0,1,0.7282043071011128,0.6630394723808828,0,1,1,0,0,0,1,0,0
677,df7d0dd7-236e-4608-9acb-394acd1f5318,78,0.21005092950431886,12,0,0.09552878072211991,0.9385138134685479,1,1,0,1,0,0,0,0,1
678,7b07fd31-a424-4f23-8d5b-a7cd400035f0,48,0.025701324549631213,12,4,0.7654533486332381,0.08278657067224038,0,2,0,1,0,0,0,0,1
679,ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,34,0.08369269541185224,29,3,0.30950061822289826,0.2473521394825268,0,2,1,0,0,0,0,0,1
680,8412a335-d88c-456d-b61e-5fdb1a435206,36,0.13069498685591568,26,1,0.028498296551294697,0.6645699800731226,0,1,1,0,0,0,1,0,0
681,1578d709-48f9-43d0-9fea-e1e0d9e604b3,73,0.46687213715438614,27,4,0.9354379597754827,0.5492716002497576,1,2,0,0,0,1,1,0,0
682,73069588-45d5-468d-a90a-3abbc35b9fea,26,0.5906055574885365,14,5,0.7493573150446099,0.8788617097172501,1,2,1,0,0,0,0,0,1
683,d4bf7a4b-25b8-442f-836b-15c7e7c225da,45,0.9089447047760046,15,4,0.22719913893558913,0.08910550417325515,0,0,0,0,1,0,0,0,1
684,e916da57-f248-43ab-977a-8a5f6ffe33b3,37,0.2593247050851333,9,0,0.0,0.8167892262524677,0,1,0,0,0,1,1,0,0
685,e27718c5-737d-4fb6-9113-76e038d77b9a,72,0.2863007962064797,17,0,0.688171038703422,0.4925130844071082,0,0,0,0,1,0,0,1,0
686,6a36af18-06d3-4b93-ae33-688d597e6845,66,0.008455669892390966,13,2,0.5973411967727875,0.7981291834311364,1,2,0,0,1,0,1,0,0
687,5fbbf0b1-8083-49c8-a57e-01c90da23e5c,53,0.4113714760304632,17,3,0.39494213611578116,0.1630095961007645,0,1,1,0,0,0,1,0,0
688,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,65,0.8283858846511944,7,2,0.07917255979861056,0.6262459311113134,0,0,0,0,0,1,0,0,1
689,519554e3-0737-4c86-b97b-5f515ffa46ef,51,0.2842137884952762,23,4,0.8092982502957685,0.41328299414063985,0,2,0,0,1,0,0,0,1
