,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Suspicious_Flags,Fraud_Label,Claim_Type_Home Damage,Claim_Type_Medical,Claim_Type_Vehicle,Claim_Year,Claim_Month,Claim_Day,Annual_Income,Policy_Issuance_Date,Days_Since_Issuance,Short_Period_Claim,Elliptic_Anomaly,Isolation_Anomaly,LOF_Anomaly,Fraud_Probability_Score,policy_issue_Year,policy_issue_Month,policy_issue_Day,Claim_to_Income_Ratio
791,791,791,791,227d4660-293f-4266-97a4-18b892d00319,2023-04-28,2598f383-9280-4da2-a40b-50e40a086989,0.13266295921595087,0,0,0,0,1,2023,4,28,0.8226602147999529,2021-06-27,670,0,Normal,0,Normal,0.0,2021,6,27,0.16126093960701704
792,792,792,792,ec257a75-421d-4dca-aa95-59080e503fd8,2021-01-26,f8205aa7-996f-4e88-a7cb-fc39f54f1b92,0.43466746377059434,0,0,0,1,0,2021,1,26,0.2426413312876195,2020-03-07,325,1,Normal,0,Normal,0.0,2020,3,7,1.7913991052717768
793,793,793,793,e0e5f6e5-04c4-4853-a33b-3dfd904865c6,2023-10-09,f27f3ad7-4890-4b6d-9240-ef02a9681fc1,0.31448036831382364,0,0,0,0,1,2023,10,9,0.9856485306266967,2022-12-14,299,1,Normal,0,Normal,0.0,2022,12,14,0.3190593386405905
794,794,794,794,9b4547e0-72fe-4dc2-b772-aa9715f39d39,2025-02-19,38283a05-2baa-43c9-bb4e-9ecdde0787b1,0.31753467412204395,0,0,0,0,1,2025,2,19,0.6354951020889885,2024-12-06,75,1,Normal,1,Normal,0.0,2024,12,6,0.499665021930538
795,795,795,795,2488c84d-99d0-40fd-a928-043ed492b51a,2024-02-23,9f8acdeb-2e8f-45a8-847a-3b7ed209383b,0.13526555480922628,0,0,1,0,0,2024,2,23,0.40292694441166055,2023-08-20,187,1,Normal,0,Normal,0.0,2023,8,20,0.33570739481504813
796,796,796,796,2aefcf3b-43b7-40ef-82c4-1c54a8debd88,2023-10-18,98b6691b-7416-4e82-ac1f-41ce57b94dfb,0.4492772130613061,1,0,0,0,1,2023,10,18,0.038894134308981476,2021-11-03,714,0,Anomaly,0,Anomaly,0.0,2021,11,3,11.551284558544822
797,797,797,797,60d2759a-3ad5-4382-919f-b03e97314c91,2022-02-06,85d0691c-33cd-4d56-843d-72db1bcb404c,0.9652604083079869,0,0,0,1,0,2022,2,6,0.4309394547385814,2021-05-06,276,1,Normal,0,Normal,0.0,2021,5,6,2.23989796639423
798,798,798,798,af32baf8-811d-44af-a8ca-7483dc0e3375,2022-04-09,2d6b8a4e-18a7-4609-9b02-c5352649a478,0.8529086231925267,1,0,0,1,0,2022,4,9,0.3157736338959046,2020-06-21,657,0,Anomaly,0,Normal,0.0,2020,6,21,2.7010127877671053
799,799,799,799,998d65ba-9d60-42c5-a6cf-cbd879d29001,2020-05-14,c09c2ebe-80da-4ed7-880b-cb0ec8ab96ac,0.6861854590191371,0,0,1,0,0,2020,5,14,0.5649297769385105,2019-05-21,359,1,Normal,0,Normal,0.0,2019,5,21,1.2146385038114649
800,800,800,800,a8cdf44d-7b74-4440-97db-4c2f1e158e2f,2020-10-28,004ea81a-d3d8-47a8-8a0e-a57a9a7d509d,0.836321832194917,0,0,0,0,1,2020,10,28,0.5367461347810693,2019-01-05,662,0,Normal,0,Normal,0.3233995552399757,2019,1,5,1.5581329384626872
801,801,801,801,adb610f4-c65d-486e-b00f-63efe59fc1c2,2023-06-03,dff47c51-5ed1-4e7f-abb1-f2bc85a4b0cb,0.711332684775686,1,0,0,0,1,2023,6,3,0.23119320193556003,2020-10-09,967,0,Anomaly,1,Anomaly,0.0,2020,10,9,3.076788931596502
802,802,802,802,6dd013f3-87a2-4e22-b298-b8110b1ec578,2021-04-27,c4c7aab4-ca20-408d-bb6c-7129cd638ba8,0.29828356189694816,0,0,0,1,0,2021,4,27,0.8189779298949604,2020-10-04,205,1,Normal,0,Normal,0.0100896155847027,2020,10,4,0.3642144079941264
803,803,803,803,cdfba4e9-96cb-4afb-99bb-89006198b718,2023-11-18,937ca77c-b25b-4de7-9652-1e08c2f43c10,0.45191643927685077,0,0,1,0,0,2023,11,18,0.8214622919863095,2023-01-11,311,1,Normal,0,Normal,0.0,2023,1,11,0.5501365597489682
804,804,804,804,412817eb-2246-49cd-acec-df821903f9b3,2022-07-23,157511ad-dbea-49f8-a8fb-5a963b85f6e1,0.10100013741542828,0,0,0,1,0,2022,7,23,0.650230142806562,2021-04-22,457,0,Normal,0,Normal,0.0,2021,4,22,0.15532982980377608
805,805,805,805,8b31f4d8-e073-41d0-9929-afeb48842a14,2022-03-20,be5f902f-b58a-4738-8166-72213063ae7f,0.781259328412957,1,0,0,1,0,2022,3,20,0.09299539714386873,2020-01-22,788,0,Anomaly,0,Anomaly,0.0,2020,1,22,8.401053733920918
806,806,806,806,85c53910-93f6-4723-81d2-3a76ca179780,2020-10-05,349651d6-a790-45b0-a001-f54d01d77831,0.8240485499434249,0,0,0,0,1,2020,10,5,0.7461170777764664,2018-04-21,898,0,Normal,0,Normal,0.0,2018,4,21,1.1044493880225945
807,807,807,807,68aa1236-50de-4f43-8de5-c35ab0117b0a,2021-12-25,95dad216-a6cd-4e3c-ad13-0705279f91ab,0.9381525335539534,0,0,0,1,0,2021,12,25,0.4877552224713797,2020-09-20,461,0,Normal,0,Normal,0.0,2020,9,20,1.9234084851013604
808,808,808,808,893e2b89-dadf-4499-82e4-bf0140ee131d,2022-04-16,fde6849b-468b-42af-9ca4-364d5d9ad9f1,0.8131028747752833,0,0,0,1,0,2022,4,16,0.8861324206302372,2021-01-08,463,0,Normal,0,Normal,0.0,2021,1,8,0.9175861934912463
809,809,809,809,3425449c-c145-46ba-a5bf-8e04ae3c2ce6,2022-03-28,2dc09158-7b83-41cf-8ebc-6d7ec8a65b85,0.6460463921771561,1,0,0,1,0,2022,3,28,0.10363507612415906,2021-06-11,290,1,Anomaly,0,Anomaly,0.0,2021,6,11,6.233858422636425
810,810,810,810,7bd7b4bf-8e0e-4bb7-8f20-c5e75ec646eb,2021-06-10,c6319c16-5827-4c1d-93e0-f2354e80d10b,0.8476925035330335,1,0,0,0,1,2021,6,10,0.2528325268499941,2020-12-05,187,1,Anomaly,0,Normal,0.7244226239663596,2020,12,5,3.3527826268807996
811,811,811,811,2358755c-bc5c-4cd8-a5eb-d4dcb49b4b72,2024-06-13,3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,0.9428665505954904,1,1,0,1,0,2024,6,13,0.15564144930957158,2024-05-01,43,1,Anomaly,1,Anomaly,0.2186722908680482,2024,5,1,6.057939930385282
812,812,812,812,f301bb6c-b306-4300-8879-d93272540ab7,2020-12-24,c93c9cc6-668b-48da-8222-cd7f36e6ba85,0.573815662161235,0,0,1,0,0,2020,12,24,0.18758409064085918,2019-03-06,659,0,Anomaly,0,Anomaly,0.0,2019,3,6,3.0589782971512176
813,813,813,813,9d30c42e-8cf2-4000-8d04-c00156a3dccc,2023-08-29,639c4c6c-2926-405d-8d53-551ab4f02f6f,0.6833385918176904,0,0,0,1,0,2023,8,29,0.79678980290334,2023-05-03,118,1,Normal,0,Normal,0.0,2023,5,3,0.85761462976527
814,814,814,814,cdeb2696-015a-4a1d-a2c8-cf62f6ee137d,2020-08-17,99a9af6a-ed05-4732-b8bf-46fa25343e85,0.2743821820558117,0,0,0,0,1,2020,8,17,0.5374542664935679,2018-10-17,670,0,Normal,0,Normal,0.0,2018,10,17,0.5105219163035437
815,815,815,815,4359ff43-1067-43b6-9690-636b6f74e55d,2021-04-13,b9787c4b-09aa-4570-9be9-50c7147d7bfc,0.6191884556468937,0,0,0,1,0,2021,4,13,0.6455859789920926,2019-11-23,507,0,Normal,0,Normal,0.0,2019,11,23,0.9591107548735625
816,816,816,816,6690a951-fc04-4a7a-ae41-5f166263307c,2023-03-30,f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,0.8832588139652122,0,0,0,0,1,2023,3,30,0.43786734332585864,2021-11-08,507,0,Normal,0,Normal,0.8799379208602258,2021,11,8,2.0171835772367603
817,817,817,817,c60b340c-f21a-4f38-8eb5-e5a798f3f640,2024-04-10,02bdeabe-7060-48eb-be8e-ed12a3ea21a2,0.27918484115565767,0,0,0,1,0,2024,4,10,0.2865632007553405,2021-07-29,986,0,Normal,0,Normal,0.0,2021,7,29,0.974252243204171
818,818,818,818,ee462fcd-a829-407c-99be-ccff33a315f3,2024-03-11,c8b190e1-089a-4f4f-b1da-e8174937b90f,0.7975261580083142,0,0,0,1,0,2024,3,11,0.7056945591880089,2021-09-21,902,0,Normal,0,Normal,0.0,2021,9,21,1.1301293847666463
819,819,819,819,b2cd9a0a-840c-4cb0-82b3-43849979cf26,2021-05-01,5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,0.7951702625727527,0,0,0,0,1,2021,5,1,0.9635666233919509,2018-11-11,902,0,Normal,0,Normal,0.0,2018,11,11,0.8252364115452561
820,820,820,820,f9c3ee05-0012-4399-a7af-55453d3fec1b,2020-12-16,66414954-c798-4445-86a3-cc71ff2f6883,0.5443970225173089,0,0,0,0,1,2020,12,16,0.8525551752625988,2018-06-09,921,0,Normal,1,Normal,0.0884433751216375,2018,6,9,0.6385475548249732
821,821,821,821,67cba27a-6528-4970-ab6e-f8dd5a669316,2023-02-07,b4209103-bca7-46eb-83ef-0f77848ac924,0.3210876421030348,0,0,0,0,1,2023,2,7,0.537879145521067,2020-08-25,896,0,Normal,0,Normal,0.0,2020,8,25,0.5969512757219527
822,822,822,822,8cb21aa2-1715-4c03-ab4f-36381190e515,2021-08-05,953b0f1f-ea3e-472a-8f22-1604d46b7756,0.21832113965353905,0,0,0,0,1,2021,8,5,0.21911365513985603,2018-12-01,978,0,Normal,0,Normal,0.0501100521860889,2018,12,1,0.9963830849071861
823,823,823,823,d0c59550-f69a-4539-98f4-2098591cc524,2021-07-22,746b161a-31cc-4738-b68a-e9b79b3aa1d1,0.529284765850384,0,0,1,0,0,2021,7,22,0.25195916440457927,2019-04-06,838,0,Normal,0,Normal,0.0431531130871355,2019,4,6,2.1006767787199583
824,824,824,824,0130d66b-932d-4648-a769-b0f1ee01b9e0,2021-06-24,8f026c2c-1b41-4999-8198-d1f56839f98f,0.09922405818318993,0,0,1,0,0,2021,6,24,0.8839667178095125,2021-05-12,43,1,Normal,0,Anomaly,0.0,2021,5,12,0.11224863581863032
825,825,825,825,5708013e-4b54-4670-80cf-b1db1287e313,2024-11-28,41f83199-f4ea-4769-8366-c189cd8d9f75,0.7915547594410368,0,0,1,0,0,2024,11,28,0.6312522129116016,2022-09-23,797,0,Normal,0,Normal,0.0,2022,9,23,1.2539437379396299
826,826,826,826,cb1b8eff-d02a-4cbb-89b4-094ae048f1de,2023-01-18,60885550-f74f-4900-b159-4914b1b68ecd,0.9970742049384149,0,0,0,1,0,2023,1,18,0.4492269562138558,2021-07-12,555,0,Normal,1,Normal,0.4251603411241749,2021,7,12,2.219533336427289
827,827,827,827,3e4727fd-c51c-41f4-bbcf-2b31902bd154,2023-12-17,ae7cfd14-7577-4730-868d-a4b2f613bda0,0.38802433649496754,0,0,0,1,0,2023,12,17,0.7613124041071639,2023-03-22,270,1,Normal,0,Normal,0.0,2023,3,22,0.5096782009614392
828,828,828,828,dcad8ec2-963a-4333-a582-95dc75f1c654,2020-04-22,61f6dfbe-114b-4c79-8200-79f51dc3c26e,0.8065544933124829,0,0,1,0,0,2020,4,22,0.6310574766906645,2018-07-11,651,0,Normal,0,Normal,0.0,2018,7,11,1.2780998928055558
829,829,829,829,386af9dd-fe83-432a-89e5-5c47a237a8c1,2023-07-23,6994bf84-50d3-4a03-8cd7-608f3adcb38c,0.7036145519498115,0,0,0,0,1,2023,7,23,0.27045320429599906,2022-04-23,456,0,Anomaly,0,Normal,0.0827700234270178,2022,4,23,2.6016129251688827
830,830,830,830,89207bc4-8439-4ed9-9a64-845ef49816ad,2020-03-21,498bcf67-3f8d-4f96-836a-e2bbd5098e07,0.5630211642021273,0,0,0,1,0,2020,3,21,0.2425351115307447,2018-05-02,689,0,Anomaly,0,Normal,0.0,2018,5,2,2.3214006444207422
831,831,831,831,bfb0942c-ac77-4762-a620-516717cf775f,2024-04-12,2db13deb-ee6f-4bea-8df7-164713769ff9,0.9710235587519764,0,0,1,0,0,2024,4,12,0.9760592470199458,2023-03-23,386,0,Normal,0,Normal,0.0,2023,3,23,0.9948407965158426
832,832,832,832,37f3f32b-5a81-462a-9059-f77b79ff89d9,2024-08-23,bf0418a9-f276-4513-aeca-f62944e22691,0.08932954020878643,0,0,0,1,0,2024,8,23,0.6770388292222353,2022-05-05,841,0,Normal,0,Normal,0.0,2022,5,5,0.1319415317898471
833,833,833,833,30aed12d-e8f1-4194-ae25-356aaee01ec9,2022-09-01,3df76a69-bc45-444a-bc1f-dff0331d58bb,0.477749932658345,0,0,0,0,1,2022,9,1,0.9473445060781305,2021-01-16,593,0,Normal,0,Normal,0.0,2021,1,16,0.504304326032523
834,834,834,834,3aad5840-34ef-41df-83f1-9b58df6c0d60,2021-03-09,5b249c2a-9e5c-4dcd-961a-080a3fec0a37,0.12963314128228628,0,0,1,0,0,2021,3,9,0.13983830992564616,2020-02-25,378,0,Normal,0,Normal,0.0,2020,2,25,0.927021653445425
835,835,835,835,1eb05b4a-1b4f-4d5f-8768-833927ef5357,2024-10-10,7e1f48c4-a9d6-490d-b4ad-fa22ad0205f5,0.8686715287577705,0,0,0,1,0,2024,10,10,0.3882037058892954,2022-05-11,883,0,Anomaly,0,Normal,0.0,2022,5,11,2.2376693359168773
836,836,836,836,db6a34ea-c3a5-4237-81b2-16cf9d23c3cf,2022-11-18,5f06bc76-7b77-4e71-9917-38f80ad1c18c,0.5865631187109421,1,0,0,1,0,2022,11,18,0.027416499468901206,2021-03-16,612,0,Anomaly,0,Anomaly,0.0,2021,3,16,21.394529939034932
837,837,837,837,e5eb4549-7e0a-44c2-90bf-29959ee4105d,2025-02-06,4654e77d-de67-4278-9313-b3a7e5a1c6e4,0.8611104421356583,0,0,0,1,0,2025,2,6,0.9627935796058067,2023-02-13,724,0,Normal,0,Anomaly,0.162590842303839,2023,2,13,0.8943873955705229
838,838,838,838,c3a6b204-fc01-4a22-aed0-b0b27da56b6e,2024-10-02,c00b19de-38db-428d-a5db-6e4347bf8db7,0.3952102122127304,0,0,0,1,0,2024,10,2,0.4821255753570164,2023-06-20,470,0,Normal,0,Normal,0.0,2023,6,20,0.8197246369269567
839,839,839,839,86969901-0ddc-4788-a0d4-ba1893a05478,2024-03-03,08560684-8a6f-44b3-b08d-312e7a732f35,0.9765062117237824,0,0,1,0,0,2024,3,3,0.9311695975451435,2022-11-16,473,0,Normal,0,Normal,0.0,2022,11,16,1.0486878161595488
840,840,840,840,dc432ed5-64ca-41c7-98e7-edf880a23721,2023-08-09,1ed072e9-f9fc-4034-b50a-cc982cbfb769,0.9612806227448639,1,0,1,0,0,2023,8,9,0.0025905818482237497,2021-11-12,635,0,Anomaly,1,Anomaly,0.0,2021,11,12,371.06745861126626
841,841,841,841,50ce857f-75c7-4fb6-84a9-1789b2c027e8,2023-08-15,61223189-35f3-4e4a-ac92-04b40306a258,0.5618876387030655,0,0,1,0,0,2023,8,15,0.22054172076006134,2023-01-08,219,1,Anomaly,0,Normal,0.0,2023,1,8,2.547761198047293
842,842,842,842,5c91f845-534f-496d-99ca-9c1b94bcf47a,2023-03-28,434a130e-8c6e-46ad-afe9-38e4427bbffb,0.5889082880526898,0,0,0,1,0,2023,3,28,0.41625162280184114,2022-06-05,296,1,Normal,0,Normal,0.0,2022,6,5,1.4147891702828095
843,843,843,843,f562037b-78aa-46ea-84f7-f01a3cb526d7,2023-03-29,6c878546-7faf-4458-af14-f7775dad348e,0.2939522437875173,0,0,0,1,0,2023,3,29,0.6441048034934498,2022-08-09,232,1,Normal,0,Normal,0.0,2022,8,9,0.4563733140836709
844,844,844,844,c08fe6d7-b361-470a-ab49-acc635e574e0,2022-01-13,7362f9b7-4795-4d1d-a68d-3c8bdab51d55,0.9492955283724406,0,0,0,0,1,2022,1,13,0.5004661867107282,2021-01-19,359,1,Normal,0,Normal,0.0,2021,1,19,1.8968225098514755
845,845,845,845,fab1996a-2192-4613-9247-e8512e0d3860,2023-01-20,b8875caf-1991-403f-906e-ccbc3a8359b6,0.7711116341487255,0,0,1,0,0,2023,1,20,0.7140977221763248,2020-08-20,883,0,Normal,0,Normal,0.207934458406111,2020,8,20,1.0798404898963154
846,846,846,846,8e2ac3ff-3c5d-4a42-8dd8-af09451b6267,2022-05-02,cccf4130-2556-43d4-b231-32fa618192de,0.6023707500635976,0,0,1,0,0,2022,5,2,0.2230732916322436,2019-12-12,872,0,Anomaly,0,Normal,0.0,2019,12,12,2.700326631018921
847,847,847,847,7915ad7e-2648-4819-bd11-16eef58ab7c7,2024-03-14,226cbc6a-7fe5-44b6-abe8-c7562d36226c,0.5654669159707691,0,0,0,0,1,2024,3,14,0.9135076124159094,2023-07-23,235,1,Normal,0,Normal,0.0,2023,7,23,0.6190062439384671
848,848,848,848,a1726883-d971-4e00-a4ad-5e9bfedd22d9,2022-10-04,7c93243e-c90b-4454-90d3-802db876a455,0.23733061119913476,0,0,0,0,1,2022,10,4,0.25411896612769974,2022-07-13,83,1,Normal,0,Normal,0.0,2022,7,13,0.9339350573300833
849,849,849,849,dbc6c928-8fe8-4e20-803f-d5824ccf0a4b,2023-01-05,29d0c613-b0c7-4002-9956-699065fdaadb,0.08779550641430527,0,0,1,0,0,2023,1,5,0.8781541366694205,2021-01-12,723,0,Normal,1,Normal,0.0250146178958983,2021,1,12,0.0999773305712454
850,850,850,850,411920f6-d056-4199-b728-ddc20f5e8b47,2022-07-22,be9da951-7329-4f6e-98a7-3d94a13ea66d,0.33525782392651526,0,0,0,1,0,2022,7,22,0.5531216806325977,2020-02-03,900,0,Normal,0,Normal,0.0,2020,2,3,0.6061194772605649
851,851,851,851,5c3d0d5f-5c68-41d6-8280-3aa055ac0d06,2022-12-22,581993cc-41f9-494a-8f5d-337fee8d5daa,0.06682700490425342,0,0,0,0,1,2022,12,22,0.11989260002360441,2021-04-22,609,0,Normal,0,Normal,0.0,2021,4,22,0.5573905719877336
852,852,852,852,59e110eb-1f09-4b9d-a969-29b20513eda8,2024-07-05,93acb00e-32ee-4b38-9b07-07e5f68ece81,0.04714482513532586,0,0,0,0,1,2024,7,5,0.5578779653015461,2022-07-09,727,0,Normal,0,Normal,0.0,2022,7,9,0.08450741572100447
853,853,853,853,89d716ef-a62d-4221-a65d-958e936dd1a8,2021-01-16,53391df4-5ae8-4d18-88dc-1e26c7c2564a,0.8850352979557077,0,0,0,0,1,2021,1,16,0.9672253039065266,2020-12-10,37,1,Normal,1,Anomaly,0.0,2020,12,10,0.9150249630371934
854,854,854,854,c655a597-7ccc-43de-82ac-7e1dac565da6,2023-11-09,9d1911a5-618d-4e71-9412-83fbe3bef3d6,0.35076694606454556,0,0,0,0,1,2023,11,9,0.5619792281364334,2022-07-25,472,0,Normal,0,Normal,0.0,2022,7,25,0.6241635428905724
855,855,855,855,f4e35f7b-a1b7-43d8-b6b8-74d349599bed,2020-11-23,edb68b81-cec6-4cfe-a3fd-17f02ae63af6,0.864497661610359,0,0,1,0,0,2020,11,23,0.6754632361619262,2020-08-19,96,1,Normal,0,Anomaly,0.0,2020,8,19,1.2798589402475138
856,856,856,856,9cc05b67-a19b-424a-abfc-2a47565f1491,2023-01-12,1440adec-1243-4b0f-a835-f080d9518f98,0.45100107847837606,0,0,0,1,0,2023,1,12,0.3834002124395137,2021-01-19,723,0,Normal,0,Normal,0.0,2021,1,19,1.176319323374207
857,857,857,857,50405c43-3a6c-4da6-97f7-d71f2978cc73,2021-10-03,9afa8267-4479-4214-b5de-f8074a965478,0.9522648349466659,1,0,0,1,0,2021,10,3,0.3802667296117078,2019-10-23,711,0,Anomaly,1,Normal,0.0,2019,10,23,2.504202342179733
858,858,858,858,e33fc52c-4570-43e4-a53c-8f74a5076897,2022-05-25,bf761449-5cf8-4eeb-b053-3851dce0e2bb,0.16010212860343626,0,0,0,1,0,2022,5,25,0.6798359494866045,2019-11-28,909,0,Normal,0,Normal,0.0,2019,11,28,0.23550112159314532
859,859,859,859,73461e07-f72c-46c8-855c-0a9796405fcd,2022-03-30,20029d9f-05e9-4407-9aad-a0b12f132a6d,0.09218187164670433,0,0,1,0,0,2022,3,30,0.5686769739171486,2020-12-25,460,0,Normal,0,Normal,2.4036099110648326e-05,2020,12,25,0.16209882916788265
860,860,860,860,406bf02d-a97a-4f4e-bc10-871bba4f4b03,2024-11-16,35e80364-147f-4f67-bfee-f19db360dfaa,0.7046681376930924,0,0,0,0,1,2024,11,16,0.6477103741295881,2022-09-08,800,0,Normal,0,Normal,0.0,2022,9,8,1.0879370870661842
861,861,861,861,18763576-1a5e-4196-a5a4-c79b2abaa4f9,2020-06-28,0dc78104-8c66-4766-b922-b440e0f1e44c,0.8902459533787296,0,0,0,1,0,2020,6,28,0.46671190841496524,2019-07-08,356,1,Normal,0,Normal,0.0,2019,7,8,1.907484975907642
862,862,862,862,8623bc74-65a2-4cc8-855b-e95d06bfd9c4,2023-12-31,9e3bf1b3-4330-425c-9a9b-0d42154ff37d,0.33059460404624685,0,0,0,1,0,2023,12,31,0.3979700224241709,2022-08-11,507,0,Normal,0,Normal,0.0,2022,8,11,0.8307022776049376
863,863,863,863,ee7ca782-a7a3-4d25-9595-6c4227c00f89,2024-08-07,bcd2e8eb-3f55-40cd-bab7-127e4f32ea54,0.926129796663618,0,0,1,0,0,2024,8,7,0.7068924820016523,2024-03-06,154,1,Normal,0,Normal,0.0,2024,3,6,1.3101423770149154
864,864,864,864,205c8491-a061-49db-b172-f63648bfb602,2020-10-29,08ffeab0-0750-42d6-abac-f712d6a919e8,0.2809350158594404,0,0,0,1,0,2020,10,29,0.06503599669538535,2018-04-06,937,0,Anomaly,1,Anomaly,0.0,2018,4,6,4.319684945789018
865,865,865,865,ea4f4a80-dc41-4176-9b59-f28ea9de5b26,2021-10-19,def3306a-f998-43f2-b799-fddb79e546e7,0.5495510117843342,0,0,0,0,1,2021,10,19,0.5422282544553287,2019-06-21,851,0,Normal,0,Normal,0.0433958408683807,2019,6,21,1.013504934995247
866,866,866,866,8c6d768e-45bc-43ba-af52-d36e8a63b93c,2022-05-25,8a0ec018-b297-49b2-b2cf-fcaef833ebfb,0.4272773875121149,0,0,0,0,1,2022,5,25,0.5234037530980763,2021-06-30,329,1,Normal,0,Normal,0.0132534188985296,2021,6,30,0.816343759445781
867,867,867,867,74e0079a-98fb-4727-9740-b2122d5245f4,2023-04-30,6f5aad52-9061-498f-a096-521ea2c723d4,0.48009368534619273,0,0,0,1,0,2023,4,30,0.32950548802077184,2021-06-09,690,0,Normal,0,Normal,0.0313857366349693,2021,6,9,1.4570127139003157
868,868,868,868,88a613b4-a3b8-4f92-a3c9-0c6a86017633,2021-09-20,3a2516fe-8a27-40b0-bb4d-864658e0058f,0.29124178011871965,0,0,0,1,0,2021,9,20,0.292470199457099,2019-01-25,969,0,Normal,0,Normal,0.0,2019,1,25,0.9957998478454911
869,869,869,869,4ed0730d-711d-41dd-96ed-0330ce015413,2022-01-01,02b3c948-4db6-4475-a7dd-1ac44282b6e4,0.7851828525783404,0,0,0,0,1,2022,1,1,0.8235217750501593,2021-10-14,79,1,Normal,1,Anomaly,0.0,2021,10,14,0.9534451624312135
870,870,870,870,c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,2024-05-31,88fc3da1-781d-4b6c-8969-40325808d790,0.09021069893453458,0,0,1,0,0,2024,5,31,0.8102147999527912,2023-10-15,229,1,Normal,1,Normal,0.0,2023,10,15,0.11134170708778819
871,871,871,871,7def3b8e-ec0d-4c3a-b011-b125022111e5,2024-11-28,c4100108-0256-4389-8cb3-46637a211151,0.3810347685319074,0,0,0,1,0,2024,11,28,0.18638026672961172,2022-11-29,730,0,Normal,0,Normal,0.0,2022,11,29,2.0443943729551997
872,872,872,872,98d53cf5-4afc-49e8-8c47-6b726e310234,2021-04-30,30463008-5fa7-4012-8c57-a27701d909b4,0.4647960493975072,0,0,0,1,0,2021,4,30,0.17001062197568745,2020-08-25,248,1,Anomaly,0,Normal,0.0,2020,8,25,2.7339235866331686
873,873,873,873,6fe633f1-8f80-4d8b-a1d5-5f8569678586,2022-02-23,a55fa725-bcb3-4168-b706-2cfa29cc0789,0.15031102636372667,0,0,1,0,0,2022,2,23,0.15591880089696686,2020-12-15,435,0,Normal,0,Normal,0.0,2020,12,15,0.9640340067972568
874,874,874,874,3878becf-60dc-42eb-9413-c85063c4e76d,2021-06-27,84408e98-3d53-4c43-a015-2b5b6c17e150,0.3433139298970841,0,0,1,0,0,2021,6,27,0.6596364923875842,2018-11-02,968,0,Normal,0,Normal,0.0,2018,11,2,0.5204592739471459
875,875,875,875,9cfbbce7-e8f2-4584-8cca-1e14c3b8c80f,2024-03-18,a60147c3-48e0-4502-8598-f3c8af449605,0.22682875345992415,0,0,0,1,0,2024,3,18,0.20675085565915258,2023-06-07,285,1,Normal,0,Normal,0.0,2023,6,7,1.097111558434717
876,876,876,876,44d18524-cf0e-4567-882d-7fc1be3074f8,2022-03-28,22f9cafe-2eb2-4ca3-9186-da93da7dcc53,0.41828770662150105,1,0,1,0,0,2022,3,28,0.006231559069987014,2022-01-06,81,1,Anomaly,1,Anomaly,0.0,2022,1,6,67.12408595083296
877,877,877,877,74915c14-a30b-469c-9c40-50454a22eae9,2023-04-06,7df37378-9f6c-4ab4-b352-2c1845aa9503,0.5726436846277468,0,0,0,1,0,2023,4,6,0.5321255753570164,2020-10-04,914,0,Normal,0,Normal,0.0,2020,10,4,1.0761438862312638
878,878,878,878,26f341c8-04f7-48c8-9215-b5033012f819,2020-06-02,f8eaca36-2f99-4b2a-85aa-5eab88f3d7ea,0.9032929310387048,1,1,1,0,0,2020,6,2,0.09678980290334,2020-04-17,46,1,Anomaly,1,Anomaly,0.0,2020,4,17,9.332521649421958
879,879,879,879,200291bb-44e9-48fb-8838-a8881a2e9864,2023-10-01,17172654-3b99-4815-8219-a9c7ba23b07a,0.571146686213792,0,0,1,0,0,2023,10,1,0.8356957394075297,2021-03-05,940,0,Normal,1,Normal,0.0552727923642311,2021,3,5,0.6834385521921041
880,880,880,880,3799a376-7e5b-4ac9-83c5-01fe269334ef,2021-11-18,7f96dd35-cca9-4089-8925-4bb54fc37d4e,0.6202869695567148,0,0,0,1,0,2021,11,18,0.7725185884574531,2020-04-12,585,0,Normal,0,Normal,0.0,2020,4,12,0.802941157435822
881,881,881,881,b26a51a5-76b4-4672-9f13-e10bff7a884d,2024-02-17,c02553ea-d7f2-4678-9489-8025548b2ce3,0.9496594060455907,0,0,0,1,0,2024,2,17,0.8088339431134192,2022-08-04,562,0,Normal,0,Normal,0.0,2022,8,4,1.174109239765701
882,882,882,882,4439940d-0e58-4770-a566-0316f39ef1be,2024-01-20,2e7d952b-785b-4a07-8b0e-a0b912464474,0.1253220610857114,0,0,0,0,1,2024,1,20,0.4818010149887879,2022-12-26,390,0,Normal,0,Normal,0.0,2022,12,26,0.26011165852074386
883,883,883,883,4005353d-d76f-4e65-a54c-87393133839e,2024-04-05,f97f4994-1f38-4f55-833a-c4d6d4085391,0.20118974642097567,0,0,1,0,0,2024,4,5,0.45220701050395373,2022-02-26,769,0,Normal,0,Normal,0.0002444178041752,2022,2,26,0.4449062967793522
884,884,884,884,62821d61-3fbb-4f57-b6f5-6f1cc4a531cd,2024-01-12,fe99df69-bcd4-4975-bf46-057b7165e36b,0.31922939694460134,0,0,1,0,0,2024,1,12,0.3495515165820843,2023-04-18,269,1,Normal,0,Normal,0.0134387004674114,2023,4,18,0.9132542180506819
