,Claim_ID,Policyholder_ID,Claim_Amount,Claim_Type,Suspicious_Flags,Fraud_Label,Year,Month,Day,Month_name
522,d8d994b8-d90f-44e9-86dd-f6cab0c30a59,9b5f8f39-848b-44f0-b498-17354d38e415,34176.93,Home Damage,True,1,2023,12,20,December
523,6449cb6f-bf72-4e52-b04b-237082701238,cb35097a-e5dd-48f1-88a7-38ab0df83e12,26644.57,Vehicle,True,0,2022,2,25,February
524,62c965b2-7eb0-462a-bd45-74ebf4655a21,122dd7be-980b-481e-a359-5d1f7fe4a42e,3557.02,Home Damage,True,0,2021,3,28,March
525,0316d2d6-fa4a-48ef-a383-7348873dc8bd,6307d4d1-21c9-415d-9104-5a16ef15ab72,8644.59,Home Damage,False,0,2025,8,12,August
526,6bbdb66f-9181-4091-96c6-f45cdc5e4e78,78946a15-c342-41db-ac3a-acdcaed54a46,34174.61,Home Damage,False,0,2022,7,3,July
527,12af97e4-c536-466e-bcc4-091bf45707c6,373aedf8-431e-430f-8387-f74d1149d096,44995.02,Vehicle,True,1,2020,10,4,October
528,f2dcb12b-0f7a-4302-ac2e-28150a3217d2,b66edbf4-a0ea-4251-8957-43a281b13b80,7031.24,Vehicle,False,0,2024,8,16,August
529,6c6f6d2e-6a59-4043-8461-52348044beb2,89a3c811-895c-4fde-a3fa-40691519fd38,28160.46,Home Damage,False,0,2024,3,9,March
530,15669e36-4708-403b-a716-10c19db54283,f96c9a0a-3404-402a-abc1-bb5282e4dd4a,20099.46,Medical,True,0,2022,3,24,March
531,53a5e850-8950-4dd6-a7c6-cbb1cedd069d,a65be22b-d5a3-46d9-8362-a810a2611b8d,2741.85,Vehicle,True,0,2022,8,18,August
532,4f67448e-10ec-4b1f-a4a5-c736ae59aa52,3d175712-d8b2-4277-b413-db19bade8d5d,46761.85,Medical,False,0,2024,3,3,March
533,ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,14710.99,Medical,True,1,2022,11,6,November
534,a8761e85-bddf-403a-aa84-30f84f2da233,23204ff5-b538-496c-833e-02f71e93d127,19035.82,Vehicle,False,1,2024,5,19,May
535,7f14eafa-29f0-4f7c-82e7-df89b3957a98,d28fcf68-c871-47b3-8468-b74d85e3ade5,19094.45,Home Damage,True,1,2025,6,11,June
536,5f32d5d8-2abe-4585-825e-0259b88416d2,bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,6372.34,Home Damage,False,0,2021,4,23,April
537,e65fad87-c57c-4498-9e38-f711e2ec13f4,861b4f5b-45a0-4539-ade8-370ace9e9ebd,36528.98,Medical,True,0,2020,10,27,October
538,f99cea5c-b65a-40f1-8350-ab061059ea28,82c299f0-7487-4772-bf03-86fa13badc91,48935.29,Vehicle,False,1,2023,7,24,July
539,dbff00b0-7fe6-40f3-8e31-41ec5c311464,c5f8e2f8-414f-4994-a845-77805e20c957,41256.34,Medical,False,1,2023,7,6,July
540,ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,00a85473-8242-4912-bda3-c1623a78b64a,8178.51,Medical,True,0,2024,4,16,April
541,03254fbd-dce8-41c5-9bd3-0aec0b461173,eb93f78c-620a-4158-9d2d-904f78c59073,40569.17,Vehicle,True,0,2021,11,24,November
542,f5d8fb91-ee60-41ac-add0-622e266bf2ea,b6ca1127-e9f8-4970-8d98-f9e28d888beb,10701.04,Medical,True,1,2024,12,18,December
543,3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,51e744e4-b864-4a08-aa75-752d6a8fcacb,30090.35,Home Damage,True,0,2022,4,14,April
544,92502e59-13f0-4822-9374-8a1145712959,0d7bec04-e6e5-4b32-ac5f-12ef8085c147,37156.78,Vehicle,False,0,2022,7,17,July
545,8409c5ea-cde9-48b3-b922-a7e42de982f8,e0827f76-11a5-49b4-a6a3-02d6f43e8c48,27218.11,Medical,True,1,2025,8,2,August
546,c605e58a-4845-4343-9db4-49dc77106966,74ed5145-8d97-45c7-961d-5c8753c9fe59,12091.0,Home Damage,False,1,2024,11,25,November
547,4aa5f9d3-335f-4f59-9e71-7fca020a4497,3e19fc1d-9f6a-4a65-bd54-da044dcd0009,12226.75,Medical,True,1,2023,7,1,July
548,f8cbab4c-9779-4e84-9e47-2e2276c3e642,bb82b796-3207-443e-86a0-7656c5c9fb91,15374.8,Medical,True,1,2023,2,22,February
549,cbc4ec0e-c2ae-4674-8beb-4e78e68373a3,061efb95-68f8-4063-aeb1-9ad201a1fb0f,28014.61,Medical,False,1,2021,11,25,November
550,a2cd1590-58af-493c-8aa2-b4c93ba5bd76,55c3b2db-f374-490d-8274-ce40e09016b6,39397.33,Vehicle,False,1,2024,11,15,November
551,60538c1b-a845-40a1-8249-2e5e005fd0e6,34879e41-1a9c-472a-8eb9-047dba2ac3d9,7886.27,Vehicle,True,1,2024,12,3,December
552,6b790d01-3cf8-4d20-bbad-793f87a1ec02,247296a4-ff38-4918-b8f9-a45d0f554896,12427.93,Medical,False,0,2023,2,19,February
553,0b3d0c36-17d0-4810-87a2-a10bb62edb49,69be173a-850e-40ad-9872-f72ee5b4a1ae,40385.92,Medical,False,1,2025,4,14,April
554,755d814b-5f5b-4255-a544-9887b36ab3ed,8163b6ce-1877-4c06-94ad-625215bc2a3e,28085.69,Medical,False,0,2025,7,20,July
555,64f434d6-d1e9-4691-a320-9116222df6a4,a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,13122.28,Vehicle,True,1,2021,1,18,January
556,4aab47b2-3c9d-428a-a176-1930f6d70248,64988bde-cd02-44db-ad11-15d750a46c85,42433.1,Medical,True,0,2021,12,24,December
557,53853918-bc40-45fa-94f7-6322b362c0d2,f18cccdc-131e-4723-bbcd-f203459ee674,13788.85,Home Damage,True,0,2022,4,8,April
558,c5285425-c7a9-433c-a2d8-39d333e4f986,7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,9814.08,Home Damage,True,1,2023,8,8,August
559,1ee89a4c-6811-44e2-9064-7c59774f6354,73b0d676-3527-45c8-8534-ca08f6f24d1c,10840.01,Vehicle,False,0,2023,5,11,May
560,da3c45ca-43d7-4f2b-b69d-e1e34eed4124,4de1087b-afa1-4a55-8ebe-abaa28597b34,10984.48,Medical,True,1,2021,4,11,April
561,9a72083c-b266-486c-b467-88bdd38e13e4,25f88c74-53ea-4919-9b48-62c2d5ff2a1f,45764.84,Home Damage,True,1,2020,11,16,November
562,f7e9101d-3f8b-4433-b60e-695c1759ba96,4c80d33a-ad5b-43c8-8c88-0714837217e0,45798.76,Home Damage,False,1,2022,6,15,June
563,2c82989f-fd9c-4bb0-91f1-6485429a4a7c,8e52fc42-73c3-44a6-9ac7-26b667863fb3,19342.76,Home Damage,False,1,2020,10,30,October
564,183fea70-3ff6-479e-8cd4-b90abf8211bc,1f178f93-23c9-4a1e-8b37-1d97cdcc2d6a,13447.3,Home Damage,False,1,2022,12,27,December
565,c7ecfe71-d493-47fc-8fc9-8d2e030f9be9,668c879b-d2dc-42c8-b2b8-d8aa21768dd7,5381.11,Home Damage,False,1,2025,8,4,August
566,f004e897-a15b-4e18-afb0-64065f4b1a97,eadc9960-4242-41e2-960b-e0f495132c22,45759.36,Vehicle,False,1,2023,11,25,November
567,ff45f8a2-0594-424f-9332-5c31d010318a,cf2e3296-7184-4713-a55f-65b7e709fba6,2762.91,Medical,True,0,2020,12,30,December
568,d8e70aeb-e7b3-4085-978b-e96820f87ba2,f1394e3c-0aee-4557-9f5d-f91254e07431,13408.32,Home Damage,False,1,2024,10,28,October
569,ec93e596-2b01-4723-8cf6-97a57603c36c,7f0223bc-651e-4252-b974-4cded259f960,8044.36,Vehicle,True,1,2023,7,19,July
570,6d39da75-aee7-4ab2-a1fa-8e7a078c26ce,46653497-2fe9-42aa-a886-a01136f7a26c,28704.58,Medical,False,1,2021,7,16,July
571,260cb547-e228-4fe3-b22d-ce1347a48c42,a5b40983-3eeb-404a-9df2-372e9e825aae,13237.67,Vehicle,False,1,2020,11,6,November
572,e1fdc6d1-6978-4221-bfb7-5c574b8c031f,620d4a1f-479f-4628-9674-eb650f9c5300,8827.57,Vehicle,True,0,2023,6,7,June
573,a484e035-330f-4aa3-ab52-f93c2321e64e,fe7c80e9-a179-4e93-bfc8-25ac869bc00f,36155.52,Vehicle,True,0,2025,2,6,February
574,04ffeab2-cb7b-4b3a-8b2d-158acd5ae324,7acc9970-5bee-4570-b69f-75c5c82ba1be,26435.25,Medical,True,0,2025,8,16,August
575,58129eb2-7c13-447a-880c-21958b6584ce,453b45fe-636c-4499-9254-aad3809cd839,20913.42,Home Damage,True,0,2025,3,29,March
576,98dc9e0b-51a1-45df-86ac-10102e0869c1,47eb340d-c74e-48ff-8f89-569de550d736,35504.89,Medical,True,1,2021,10,9,October
577,78c04ed8-fdd4-4f21-8f03-f0c80effd5bd,3b964c74-ffe6-4994-9580-4c2ac44fc4b8,18973.43,Home Damage,False,1,2023,4,29,April
578,3f738f50-19a2-476f-a8dd-2bfdf956be95,ca8e858c-d0f8-4063-889f-e107443b1d0f,1278.72,Home Damage,False,0,2023,12,18,December
579,c398c332-0e50-4785-bcaf-f931ead18464,fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,1327.94,Home Damage,False,1,2025,8,29,August
580,ef69a980-5ad4-49ef-a36f-a890cc21cbdb,3c8e9d78-2d14-49f4-ac78-644fd86065a2,1348.56,Home Damage,False,0,2024,11,15,November
581,bcf474aa-ce63-4b1a-9168-bbf297af5bde,b4157cea-0738-4ba4-9770-a3dbe9fa97e2,5797.31,Medical,True,0,2024,3,1,March
582,91519998-f293-4585-9a07-d758b357f3f9,d631c383-3030-44d0-b2c8-47439027e770,10000.64,Home Damage,False,1,2023,6,30,June
583,f86b543a-e1b2-43cc-8f76-7343fcedf994,09b7fdf7-7d8d-4ddd-acf1-49cb4f1e1a37,13732.57,Vehicle,True,1,2023,2,20,February
584,9a069295-3b8d-4447-8e61-065f171b1b80,54ec84ce-002c-4b25-ba5d-7c8286c5547c,47985.24,Vehicle,True,0,2021,10,8,October
585,ce7334f2-3393-4b6c-9d37-efb6eafb3e90,cd6bb03b-eb35-47a0-ad6e-0291b7893986,15348.74,Medical,True,0,2021,4,30,April
586,0f3f0f48-52d6-4779-9e43-79cbd8230076,24435958-eacf-43a9-b466-fab6962c04dd,20561.28,Vehicle,False,0,2020,10,14,October
587,86bb42c7-d8b2-48b6-9c65-4aa2c63ce21d,b45c9a54-5fa3-4531-9291-6e60f5e72daf,32019.03,Home Damage,True,0,2024,12,24,December
588,96053035-6545-4030-a981-fa54f121e129,f9d2014a-22ee-4f07-9296-1fb34d407b28,25242.99,Vehicle,False,0,2021,3,7,March
589,6fd69b3a-f2dd-4456-bb7b-6c0528522ca2,51397c06-a630-4d9d-bcb9-23f5f5edf382,44792.17,Medical,True,0,2024,8,20,August
590,8fddbebc-f7ff-48d4-b509-f08a2c988bca,5b58eb49-c978-4b52-9d1c-0838edc8cca8,45113.01,Home Damage,False,1,2024,2,23,February
591,d08012b8-96c5-4fe7-aa60-4892392612e9,4b657bcc-b041-4f19-bbe7-18354e8bf78a,2804.82,Medical,False,0,2021,7,21,July
592,0075d3d5-ba94-4a66-ad7e-4a452099e71f,d9cb3540-643f-4dae-92a5-4d04f2dde1f5,9378.05,Vehicle,True,0,2025,6,3,June
593,91468cdc-f716-4b73-8555-23edfe8956c8,cf0df860-ebc9-4914-9176-a9d19a3624d6,29558.29,Home Damage,False,0,2020,11,2,November
594,a3bfe403-388c-4751-9c83-79aef7b02805,54c7743b-2401-442a-bf05-fbf5efcac577,15314.21,Home Damage,True,1,2023,7,4,July
595,58c88c48-3ced-4d1f-93eb-22c9beced21a,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,34013.23,Home Damage,False,1,2025,8,3,August
596,ab86bafd-b57e-4883-9258-6d9016b6bf61,02ead2df-7256-46e3-95f3-ad50e2fbb984,37902.66,Medical,True,1,2023,11,15,November
597,b173fcdf-3fe1-48f3-b5ad-de8843e4f668,b86d066b-1ba8-47c6-897a-24ad41b455b8,3157.97,Vehicle,True,0,2021,1,5,January
598,702f31e5-62cc-4604-8c53-644b0053f649,69fd28e6-e271-4ff9-aa95-27f6f8170ebf,17359.34,Home Damage,False,1,2024,5,4,May
599,59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,c9ea356a-7abf-4ebf-942c-b1ae19f738cb,1966.47,Vehicle,False,1,2023,5,29,May
600,c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,cc9803de-12de-4e5a-b387-928a29a3db6d,11792.85,Home Damage,False,1,2024,2,11,February
601,0523d4fd-4b7f-4183-888d-bd82d883e3f8,5780be17-12fe-4c2b-9acf-42c5f3a02120,9694.02,Home Damage,False,0,2022,4,9,April
602,29310971-601e-4211-a34f-76b42b8c03bf,fa60ede1-e5eb-472d-b11c-0ac58c0b393a,38722.29,Vehicle,True,0,2024,5,3,May
603,fc3b0de5-9812-42ac-9683-ede017d5b563,6e6b34b9-07ef-4ba8-b45a-6ab37b94a34d,4560.88,Medical,False,0,2023,9,30,September
604,9b792afa-2a3d-418d-a754-a29ff143e545,54c29d5c-19ec-4829-8db5-d4412837f418,37112.94,Vehicle,False,0,2025,2,15,February
605,68c690b2-30a2-4ee8-b972-2cc1349ef4a9,8a45a905-badf-4397-acf2-6429b8d77d2f,5030.26,Vehicle,False,1,2024,2,29,February
606,4c2272f3-4811-4562-a91c-f19243e8644b,8cb6b0ba-925f-4199-a495-3d5f0cb4e891,38186.65,Medical,True,0,2021,11,12,November
607,0df407b8-2751-4b86-bdae-c949d700b461,d2eaef18-4b67-47a1-966e-cfe36d779595,9775.89,Vehicle,False,0,2022,6,25,June
608,7af6cd41-99a7-499b-a005-f5e1a97a2846,a3607681-2bbb-489d-b4fa-dee106969d48,1799.96,Vehicle,True,1,2021,9,3,September
609,793bed1b-14f9-4394-ba20-74034ab427e3,788fd0cd-65c0-4b93-88ed-abdd4ef03f80,43254.05,Medical,False,1,2024,11,23,November
610,43d75413-a939-4bd1-a516-b0d47d3572cc,5efb336e-2f54-4033-a334-fa2a8b4bd7e7,19696.08,Medical,True,0,2021,2,17,February
611,2fc3e649-5e91-4b91-a1a6-6444e2afa629,436e3c49-770e-49db-b092-d40143675d58,34423.14,Medical,True,1,2022,11,27,November
612,907276ea-44c0-4a9a-964a-cb1f39eb038a,18c180d2-aadf-4692-b24b-eb96c0927b74,15406.0,Vehicle,True,0,2020,12,25,December
613,cee4e512-5802-4640-ab0b-4cc515f0ea19,3a3e46b0-96f8-4ff7-81a7-2883f8802878,8776.77,Vehicle,False,1,2023,5,21,May
614,6319629b-d73e-4bb9-8f9c-a17b8db8dadf,afe3af13-8917-48e8-b733-60946b2b78b9,24469.45,Medical,False,1,2024,10,8,October
615,929d674d-798e-475f-afb5-6207ddecc40b,6511e61a-1436-45f5-8c81-926079ec533c,47239.0,Home Damage,False,0,2025,1,31,January
616,08e3f771-b6dc-4d05-9a9b-ccc1e71c681a,924cde09-ccea-4031-844e-250be684390c,23164.15,Medical,False,0,2023,3,10,March
617,25bf213d-9eca-481b-bb95-d0fcad72ed05,f2f5b176-2c41-4bd3-b2f4-44abc1d71f4a,47466.76,Vehicle,False,1,2021,4,11,April
618,363e6ef4-f8df-4c3a-aacb-4fbdfbff8a7d,140ff589-6c62-4c2c-8aec-cec7204db9da,22291.03,Vehicle,True,1,2024,9,20,September
619,33b0fb53-6f75-4e8a-aee1-4f87fcffe9e3,98550b1e-d588-4c1c-a5db-5946a091e5b4,16372.93,Home Damage,True,1,2025,8,31,August
620,ba236c22-e92a-4b97-91db-1a374204d733,8e6de263-635a-475d-9647-6e3f1127b207,16052.07,Vehicle,False,1,2025,4,1,April
621,db4bb8eb-537d-4bd1-8d53-6c7565b90e94,032a461a-df9b-4c1f-aacb-1f6d7549c9f9,36876.28,Home Damage,False,0,2022,1,21,January
622,966b62ea-9f80-496b-b34e-356ac95b61f8,264ef59d-6a18-45af-9cce-08e96b6a8061,16631.37,Vehicle,False,1,2023,4,16,April
623,952a5345-9682-49ff-910c-4cb725f06b0a,1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,6137.45,Home Damage,True,0,2024,6,20,June
624,c926a021-19da-4262-8790-3dc5900c0af7,e0bda1ee-5807-4f74-a150-9425891f4683,34244.78,Home Damage,True,1,2022,2,8,February
625,a7a02a3d-620f-430b-839e-754c693016ea,2c154804-0997-49a3-b919-955c9be4f19f,47177.26,Medical,False,1,2023,2,8,February
626,9e45455e-24d3-4751-a729-4d3c46818a88,6552ac53-09ed-46f5-a6d7-1d97b193c8b8,41648.45,Medical,False,1,2023,9,21,September
627,b0c58278-54dc-4ba5-a103-5e1ce3bb22ae,44c1f1b5-ebbb-4763-b9a7-e63bbee975da,7389.37,Vehicle,True,1,2021,11,12,November
628,567e642e-052d-4b9a-9f58-4603e5a3d8e9,d7c4caed-47c4-4c51-8f9a-5f984d950273,33103.82,Home Damage,False,1,2024,10,6,October
629,af527666-b239-49f4-9bb5-46457ddac1b6,4cec495b-2267-46e3-ba5b-6ac5de703b72,4161.27,Home Damage,False,1,2021,3,2,March
630,c626e38f-716f-4276-be64-ac2af96671a5,9adfe981-6ab1-4e15-ba92-992e44f8b53c,26951.19,Home Damage,False,0,2024,10,21,October
631,711456de-301c-4db3-96db-80dba543148e,7c059799-bdae-4eff-a83c-510ed2efa93b,39640.69,Vehicle,True,0,2021,9,25,September
632,5fb8944d-de00-48aa-8439-6fc0c26e2706,10cc4604-28b2-4b1b-8a9f-1d5983e8b700,38563.23,Home Damage,False,0,2024,10,12,October
633,67443fb8-81bd-45d5-b5a6-571c4fa5c35e,9194821e-e11b-40d4-8637-9f04d9ee7dc9,32526.49,Medical,False,1,2021,5,9,May
634,e00bd534-3158-41fb-ac7a-0d3107692583,08775804-3fde-4814-8ec0-ad4bd6441a9d,48302.98,Vehicle,True,0,2024,11,3,November
635,5c418a83-eb04-459c-8cf1-73f974d9d1f5,76d70561-d2d1-4ef5-9e4c-4fd1462363a9,5381.02,Medical,True,1,2024,3,14,March
636,ec4e8cbb-a2aa-478c-a59e-0258814ff657,7d2120ad-5f59-4b4d-bdef-a7ba07d2fd4d,19018.92,Vehicle,True,1,2021,4,18,April
637,f5e4a9c1-2d76-4ffa-b233-d5af98133da1,5820b3f2-5989-4d6c-8d24-34f9963dc8bf,49886.28,Vehicle,True,1,2025,1,11,January
638,42378962-e4fd-4c34-9670-7a2129dc073e,0706fec2-48fa-4e98-9723-ecdbb0588256,21090.78,Medical,True,0,2024,6,3,June
639,da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2,38aa76df-db6b-439b-b6dd-9529f704d72f,17742.27,Vehicle,False,0,2023,7,16,July
640,34ec5264-ad7d-4f81-b9a0-f145a5bab050,dd58631b-0522-46b9-8366-663668d576b8,26295.18,Vehicle,False,0,2022,1,8,January
641,aea4a441-c47f-457e-b796-611fc7c1fb1b,2c56e0cd-a5ba-4472-a1df-5609e959137f,22189.21,Home Damage,False,1,2020,9,20,September
642,3948fe22-022a-4dda-8d05-79e299e4704c,b676291d-4e32-4b4b-b168-c605ce1a1669,3825.13,Medical,True,0,2021,12,9,December
643,467f358b-a48a-4108-b599-277ff78ee9e8,7580e4e9-5945-4186-9a01-8d296060b1eb,42534.41,Home Damage,True,0,2022,10,18,October
644,4d59616b-7779-457f-b7dc-8c784082fcda,95a0f356-65ab-49ff-9fa4-a627d30608be,46531.16,Home Damage,True,0,2024,1,24,January
645,ffda9a93-82f2-4004-81e1-87d81a312044,8fbba749-5fcd-459e-96e1-8109d7e174e6,27819.56,Vehicle,False,1,2023,12,28,December
646,485d831c-9bea-4529-9801-7a2fa5b83693,5616af7e-1057-4002-bb53-359e1bacbd0d,11976.85,Vehicle,True,0,2022,3,3,March
647,533c2ed5-a3fe-4479-86c7-9b36fd053963,f3c2944a-b60a-4dcc-a7f7-745142da8609,32203.7,Vehicle,False,0,2024,12,25,December
648,30385dd7-4c7d-4313-a6c6-81b0e4729be5,0e88c8ec-e651-43e1-bd84-6fc9c3f62136,37000.72,Medical,False,1,2021,6,4,June
649,cf5e0f0b-cd67-45df-9b79-04e0ce30a61d,23d26b8d-ae46-424d-91d0-5ef3a91883fc,19747.37,Home Damage,True,0,2023,9,5,September
650,7f53d344-a7c8-44e4-8684-3c86b8a60402,6793cb09-6b27-4eff-a82b-5b364269c28c,14278.07,Home Damage,True,0,2025,8,31,August
651,95410a9d-090a-4a93-bc9a-79986365fc2a,57d9cbb0-309e-47ba-90e6-56e592715f6e,40075.37,Home Damage,True,1,2024,3,20,March
652,afb28b3d-38ec-4b4d-b69f-5eabb9ff2c29,f0cf9d73-e812-4ef0-b9c9-c839c8ef0377,16636.25,Vehicle,True,1,2023,5,8,May
653,4cd99164-81df-42f4-9bc6-77caabff9286,8ee9581a-e061-465f-a859-6f8cd73418fe,33699.72,Vehicle,False,1,2024,11,26,November
654,7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,8f1cb2cc-ceef-4fa8-b9a5-d4d0423701f1,30759.77,Home Damage,True,1,2021,4,25,April
655,f269921c-2edd-4141-a9a1-c6d5c34e9baf,38e59b27-16dc-4a6e-a789-077055ec024a,17923.25,Vehicle,True,1,2024,1,28,January
656,df162ec3-be84-4aa2-b92c-04da5af3da5a,5f269466-54d1-432a-a308-2ddcc9c04b7d,45974.79,Home Damage,True,0,2022,3,19,March
657,76b90436-4b46-4f33-95e7-f61442b40281,a267d32f-ddcb-44bc-8dbd-c5da787515b9,16002.69,Medical,False,0,2024,12,7,December
658,9ee339ff-f1bd-4598-948f-664a9565257b,1eac41d9-801f-4909-b1cd-9f6ee3b16d36,9560.7,Home Damage,True,1,2021,1,12,January
659,87a37f10-61b5-42ed-ae42-3568de14553b,26996aab-daaf-4529-9eef-f82a0dd70158,21202.84,Medical,False,1,2022,3,3,March
660,57b936b0-3346-4332-be0a-824e232a5e82,fc950bba-e818-4f34-a491-7f7d91c46efc,9694.81,Home Damage,True,0,2022,9,21,September
661,dcc5d975-50fe-4199-a4aa-5685752366ce,55273407-7cd2-492f-94b0-0f62c768b07f,24737.28,Medical,True,1,2024,4,3,April
662,503be788-2d44-4af8-bc94-76b1a18b5d15,359a1533-4605-4c0e-b3b9-c2ac0134e76b,42178.27,Home Damage,True,1,2023,11,7,November
663,938703c9-2b29-4f36-8606-ddc4c2dd901d,c79ddb62-c379-44c1-8903-94ea7d54ec82,47616.18,Vehicle,True,0,2024,7,1,July
664,6f07b60f-9d4e-4b5d-a120-bfba1689e0b8,7a36e788-f71f-49a6-add4-9c966744cb9e,40853.19,Home Damage,False,1,2023,11,5,November
665,88a5fa0d-09a8-4dc5-8131-ff3b62210670,e45a87e8-039a-4ed5-b337-b2615f8392d5,34392.49,Vehicle,False,1,2021,9,3,September
666,87f1d48c-d54e-4948-81c0-c5e3527c8f50,bbcd6c18-a06e-4de5-810e-4265ad3f5dd4,8779.05,Home Damage,True,0,2021,8,18,August
667,e0821918-b18a-467d-b9ec-8ca13fb2df47,80daa8ca-6230-4d27-9a4b-160621019bff,14958.45,Vehicle,True,1,2022,5,26,May
668,10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,74b79620-4a73-40bf-b2ce-7eeb4c56fb8f,8826.34,Vehicle,False,0,2024,10,18,October
669,862c92fd-98ab-42e7-8531-9f0fba533122,2240063b-fed7-47be-afd0-d2f7e3524444,28849.35,Vehicle,False,0,2022,5,14,May
670,7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,e82a3879-f2b5-47ea-aa35-ce30303cb04b,38120.2,Vehicle,True,1,2022,6,22,June
671,04e55bd5-6744-4cd4-8fdf-c6f9eb0f827c,3610901c-2196-43b5-bc21-109bba27bc64,5569.61,Home Damage,True,1,2021,10,26,October
672,812faa38-96f6-4c09-859c-1ba0bbec721d,cac8d87e-a689-407f-b60b-4f875dd8effc,43803.09,Medical,False,1,2021,7,9,July
673,a3ec152c-e065-4245-a00c-9c710990a647,980b6853-0c70-41eb-9f85-c2dd88e44a48,17754.56,Medical,False,0,2021,12,15,December
674,1bad52a8-a976-4c4d-8c47-2187fea35d37,1da466fe-b093-4085-8c59-21f8050dcbfe,38893.77,Medical,True,1,2023,12,12,December
675,1fa3ed1f-6158-4f88-b1be-94c36ab1cdb6,349b5089-2733-4670-b3ad-a2ba797209c0,43121.91,Home Damage,False,0,2023,5,31,May
676,0261c87a-a15c-459a-af8c-a888b1f81ad9,8532fc74-a998-4bdf-99d9-d0b5a962d996,30999.48,Medical,True,0,2022,3,8,March
677,b362cd55-9b0a-4a0b-9f6f-acc1451d38fe,82f73861-1adb-48cf-a60c-1638d4a5a81e,28718.68,Home Damage,False,0,2021,5,12,May
678,485f7888-1e23-4a4b-9e21-741fb8011026,9be78aec-32da-41f0-bf6b-d3c61b341937,16520.85,Home Damage,False,1,2021,3,31,March
679,d4dd1b56-4353-41b2-8728-50c13322c68b,68e5c8cd-b414-4e4a-9ba0-c3e033a0daa7,28850.41,Home Damage,True,0,2023,4,17,April
680,8c52d271-0a16-4e18-a90e-3e894b9c22f4,7b0ccad9-eee1-4cae-b02e-21aa352b6ec8,48157.21,Vehicle,True,1,2023,2,27,February
681,03438b64-00b3-400f-bc08-899054a27051,92fbacf6-d5d1-4669-9c45-3357e8294a67,43418.86,Medical,True,0,2024,1,14,January
682,f30ee4fe-262e-4559-be7d-9a19ab450578,b93c4b0b-b93b-470c-9336-5c0c82ff1f2e,7739.05,Vehicle,True,1,2021,2,15,February
683,a4f34185-4182-4509-a79f-9f3d19ee2c3b,439db29d-4bc8-4c16-ba2f-bd74fd1935cc,24728.21,Home Damage,False,1,2021,10,31,October
684,d02c75f9-198d-43a4-8cd2-0e4376dae194,5c370739-4a62-4c5e-9a2c-f8520a190939,19071.03,Medical,True,1,2021,7,20,July
685,6d0e0597-500d-42a7-ad40-9244cd3566ef,e3ea2d7f-c219-4845-99eb-404c1851d1cf,26022.87,Vehicle,False,1,2024,5,15,May
686,236dd176-da1c-46ae-8279-e2ab0bbf6334,e4ffc31a-5b86-4a69-9423-1dbe2ba6b158,47537.58,Vehicle,True,0,2023,12,29,December
687,44afecb7-9f2e-4efc-b480-b91e700e0efc,57bcad3a-d0a1-4fe8-9f64-2a5317cba85d,36681.13,Vehicle,False,0,2025,1,25,January
688,6676cc75-6699-4af5-9d24-181c2ed087d4,b09d721b-62be-4009-95f0-fb6a4596da75,39886.06,Vehicle,True,1,2025,6,28,June
689,6bf7240f-ccc6-4fed-ba6e-43d0d9c59cd9,21ec4754-1cf1-4654-aab2-02c2cc0243c6,41329.96,Vehicle,False,1,2023,12,3,December
690,fb481ded-0f03-4337-b9f6-143bb2383056,e9462820-6a80-4ac2-9a8c-f13c28ce231e,41503.01,Vehicle,True,1,2025,5,22,May
691,91a646da-cd61-4988-bb90-942f973b6977,c7774fae-6137-48c3-9c7f-aca62e671784,39521.03,Home Damage,True,0,2024,1,26,January
692,dcd1c413-0760-401f-9c81-fc465bcd236c,e44a913a-f933-49fa-ba2e-eeb3d6aa5382,5428.95,Vehicle,True,0,2024,2,6,February
693,7cf59d5f-eb9f-43cb-bbab-1baa2172a0aa,1036ca81-0bc4-47ba-b0d0-ebcb6949ece5,46506.93,Medical,False,1,2021,3,29,March
694,032a09e0-5071-45f0-a7ac-590c42f90f92,be5e215e-c47c-430b-865a-7766ad8cbfea,533.46,Vehicle,True,0,2024,3,14,March
695,39571344-90a4-4421-b949-3906939f44eb,84e3b774-569a-4ef0-9f86-5633ab7aeb66,44166.31,Vehicle,True,1,2025,7,26,July
696,9e44e98c-b359-490e-b030-9aaf85ea16e0,7b5fbe41-3fa2-4de0-ba05-dd0fa9660a5a,5120.33,Vehicle,False,0,2021,2,25,February
