Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_Age_Property_Age,Claim_History,Premium_Amount,Claim_Amount,Risk_Score,Fraudulent_Claim
d6312a80-1c61-4ec2-9014-2131750565f5,67,Male,Auto,48385.72,2,5,3283.9,46542.44,High,1
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,66,Other,Health,30759.52,20,1,3655.98,39573.31,High,1
93364f7e-83ef-49f3-a1c7-cc8a04351b64,26,Female,Auto,77013.12,17,5,3905.14,40276.27,High,1
4a90cd0c-24c1-43b9-b7f2-85723defa849,46,Other,Auto,23843.51,12,2,3759.8,12534.81,Medium,0
5a5226e6-9d64-4932-8066-853d6de299a1,20,Female,Property,120624.46,17,5,2705.41,28335.09,High,1
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,52,Female,Life,151832.43,8,4,4615.13,27726.02,High,1
8603156a-15ea-4bcf-ab10-21ceaa143cd8,22,Other,Auto,100889.16,26,2,2937.23,22703.95,Medium,0
f4124360-1153-4e99-9c50-8720f982f4e0,67,Other,Property,152058.39,28,0,3288.81,18203.76,Low,0
c9525185-81e0-4a5e-8b48-f49686abd4e7,57,Male,Life,149780.64,21,4,4185.72,9493.47,Medium,0
0534a101-8ddc-4719-81f3-8dd4fd034ada,61,Female,Auto,130347.06,10,3,3384.07,5523.21,Low,0
0b251279-785a-45d0-9f92-a62163f4c69d,51,Other,Health,27879.91,30,1,1303.87,1563.69,Low,0
5f90bed6-fb25-464d-a30a-a767a2bb522b,24,Female,Auto,37775.65,18,5,4263.35,32896.06,High,1
5b6a8102-0428-4378-bf50-23f440ef3935,51,Other,Life,28835.41,7,4,3730.3,654.31,High,0
3dba6da8-5844-49fc-914b-9547c9dc72b8,76,Male,Property,187112.67,26,0,2606.27,31945.84,Low,0
1a89b71e-a0d5-42c8-a837-fe68bba205ca,41,Other,Property,167964.77,25,5,762.35,30846.67,High,1
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,51,Male,Health,170202.17,2,1,4822.64,4855.96,Low,0
5a304528-0b59-4562-a227-219f551ff086,64,Male,Property,54102.87,16,5,1619.43,31266.25,High,1
a48e40f1-d042-4dfa-96ab-087a8bc78e81,29,Other,Property,154299.51,24,5,3094.54,33724.63,High,1
af475b49-c775-4395-9494-05f02cd2a404,62,Other,Property,178908.32,5,1,2974.84,25234.64,Low,0
7a8104de-b205-47bb-bb16-f75776f186ab,60,Male,Property,188033.59,28,2,2975.37,49842.52,Medium,1
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,72,Female,Property,157553.19,13,5,1955.53,12036.13,Medium,0
f1901b7e-c6b4-49ef-b74e-ba9310275b53,52,Male,Property,157827.48,29,5,1643.4,48082.59,High,1
339b77a8-4b1f-4d7b-8977-c513752a7d25,46,Female,Health,150736.39,9,4,573.36,6754.29,Low,0
e2c328aa-3310-4475-8a86-22250b36e356,74,Female,Health,74060.11,7,1,4350.74,1085.07,Low,0
4f612217-eef1-4694-90ca-e32d0aba590e,70,Other,Life,185440.17,16,4,3068.01,28580.59,Medium,1
d0be73ee-fd37-4539-a5f2-02f983f02dc7,24,Male,Property,84018.04,4,2,2151.87,29107.79,Medium,0
095ffa81-40d9-4bce-b930-ba208b040f49,32,Female,Life,36542.92,12,4,4630.47,36713.3,High,1
493e904d-30ec-4796-a59b-457fc0d7ac73,64,Female,Property,51122.45,26,5,3662.82,40975.76,High,1
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,24,Other,Life,26726.89,25,4,2216.96,39006.1,High,1
45f18619-54f9-4429-a7de-02ccdda4f4a7,76,Female,Life,178362.65,13,3,4686.11,6027.03,Low,0
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,67,Male,Health,134099.68,20,3,743.58,26219.17,Medium,0
7092947d-be49-49ec-a667-d3bbe3b56360,38,Other,Auto,78829.69,22,1,1189.39,33681.76,Medium,0
56cb1ab0-62fb-46d7-b4db-ca07e506f670,43,Female,Health,59975.41,9,3,1166.06,16808.41,High,0
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,48,Other,Health,118667.43,8,0,2293.37,21724.56,Low,0
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,62,Male,Auto,106566.05,6,3,2278.93,28566.53,Medium,0
15260718-cd18-4a82-8447-ceab84ef4324,53,Other,Auto,63616.72,8,3,1955.35,46206.9,High,1
6e3c4532-1434-4f62-acac-028cba220065,23,Male,Property,96237.31,11,1,1943.32,29693.86,Medium,0
2e326567-d284-454e-bebe-c0db9a3a6103,19,Female,Auto,197777.35,19,3,3304.32,22023.17,Low,0
1a43db54-523a-4993-8b34-46bc8ba435cc,77,Male,Auto,143364.66,4,5,4337.44,5618.59,Medium,0
4baf0f5e-a932-4094-93f2-8f11147f6570,21,Male,Auto,176375.42,26,2,561.8,34689.76,Low,0
b7b8c1a5-9a45-493d-b227-890e4e76833a,25,Female,Property,104814.25,10,1,3830.06,10593.77,Low,0
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,52,Other,Life,118784.01,19,5,4965.36,34753.56,High,1
ba108217-0ad7-49a2-b277-16ec59fefbbc,60,Male,Property,124940.89,21,4,695.67,8515.98,Medium,0
9d66e815-5a41-43b3-a95f-176cdebac186,36,Male,Life,29555.34,20,0,799.69,33018.64,Medium,0
a3b442bd-4649-4296-af58-42c3ff86cc31,60,Other,Life,175570.81,0,2,4403.35,32470.56,Low,1
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,32,Female,Health,182696.97,15,4,2892.02,9320.87,Low,0
67fd64c4-a334-458a-abd2-b5121335e5db,50,Female,Health,27155.43,29,4,1872.17,24496.64,High,0
bff9507d-cd14-403e-8359-9af65d01f55f,65,Male,Health,82420.38,11,2,3313.54,11810.24,Low,0
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,80,Other,Life,166140.71,20,2,4454.05,44520.1,Medium,1
ad973b67-9b89-45cb-9942-644c248d31ec,70,Male,Life,60604.89,10,3,3456.19,4389.75,Medium,0
20509c62-08e8-45d7-b02c-1821c8040fb7,42,Other,Auto,95120.0,18,1,2419.09,15619.14,Low,0
a52964ff-c74c-4890-bc6a-3174113634a5,56,Female,Property,117602.08,6,5,1123.59,27067.69,High,0
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,69,Male,Auto,75619.71,22,4,4593.03,21503.21,High,1
2747b93c-9ae7-4eab-884a-67809136f1f8,76,Male,Auto,77149.32,17,4,4768.71,5919.36,High,0
5ef787b8-f2e6-495f-b32e-2016add702c9,38,Male,Health,157778.3,28,3,4825.38,15167.41,Low,0
13aec376-c359-410a-b1a6-014c5f3c44dc,65,Other,Life,47352.27,6,0,1091.96,1309.91,Low,0
5df06e8c-878a-4ed9-a33f-fc8292ec89af,57,Other,Life,129008.81,19,1,3183.62,11545.62,Low,0
4758367b-a649-4cdc-907b-907265e58f34,19,Female,Health,143865.43,15,1,2760.46,30235.59,Low,0
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,63,Other,Life,53115.77,12,3,2632.31,8189.32,Medium,0
848af440-7fc1-4858-afa0-d842bc55300b,32,Male,Property,157616.99,0,2,4775.89,11127.71,Low,0
1e2595b8-8fc9-486b-a9dd-ebf563119aca,60,Male,Auto,31904.54,29,3,4402.08,24497.14,High,0
b43bd27f-42a2-49a6-8664-12854303cbc1,38,Female,Auto,96960.02,24,0,3235.68,41216.43,Medium,0
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,64,Female,Property,130070.88,23,4,3172.13,26261.53,High,1
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,74,Other,Health,113716.84,14,3,4221.55,2120.8,Low,0
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,33,Other,Property,197089.52,1,4,2243.29,38257.99,Medium,1
2c33350c-73b9-41d8-92f5-131ada52d2ee,79,Male,Auto,72412.29,12,2,3981.55,14295.73,Medium,0
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,28,Female,Life,130364.17,1,5,2826.36,7111.98,Medium,0
f7b217c7-ae92-4a71-8f7d-cb431679742f,71,Other,Property,36279.35,16,0,1308.97,29272.39,Medium,0
aaf78c67-51d0-4109-bc90-2838d8741408,75,Other,Auto,90752.01,10,3,612.1,22684.04,Medium,0
8ccc9cea-109f-48ee-b5a4-720058f0dd23,75,Other,Auto,178858.72,2,2,1958.34,32428.82,Low,0
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,63,Male,Health,36414.42,22,3,3353.33,4265.33,Medium,0
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,63,Female,Auto,88162.15,12,0,3957.17,45612.64,Medium,0
2c913a7c-a340-4f08-b341-91b8ed6522b4,54,Other,Auto,49182.34,4,1,3961.21,2565.52,Low,0
3967e60a-823d-4107-9c8a-c066cb2fafa3,37,Female,Property,71980.5,5,0,4543.44,48021.69,Medium,0
cac4d0eb-3373-430e-bc31-a5971f119c0f,18,Other,Life,22197.4,15,3,2945.76,287.53,Medium,0
7e7838c9-ca55-438b-bc9a-be10238d6f44,74,Female,Auto,59037.29,21,3,2541.82,22093.77,High,0
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,56,Other,Health,64048.37,17,2,3288.95,27877.43,Medium,0
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,70,Male,Health,53271.2,1,5,2070.59,7268.72,High,0
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,20,Other,Life,79600.0,2,0,989.99,49686.76,Medium,0
65edcfe3-4f2d-4d3f-90d4-de39161237c9,28,Other,Life,129996.16,22,5,3177.36,39365.38,High,1
7a89cbeb-b807-478a-b788-f5d1ffe575f6,29,Female,Life,187666.37,2,2,1952.7,44876.49,Medium,0
68d0a2a8-c4e7-47dd-a929-de738693fd9d,70,Male,Property,171795.73,2,2,2618.68,6101.16,Low,0
20156a72-12e1-43a6-932c-ae01d2c65ee4,73,Female,Life,114869.49,16,1,3631.23,30602.69,Medium,0
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,24,Other,Health,107059.34,22,4,4702.51,49313.92,High,1
8471b4b0-ae1b-4f69-b740-d83173318749,36,Female,Life,66738.81,18,4,2092.34,6485.66,High,0
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,54,Female,Property,108650.8,5,4,1547.25,14524.4,Medium,0
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,30,Male,Health,24317.62,20,0,3818.61,10366.54,Low,0
21084dd9-f75d-4e3c-848d-56502e9522d6,57,Female,Property,28188.59,11,4,4127.2,10616.9,High,0
de431e06-e924-4069-80bb-ae526ec01269,58,Male,Life,65795.15,2,2,1851.28,27499.68,Medium,0
84a2576c-1fc9-45f8-94d6-07350e2f8958,67,Male,Health,143450.44,10,3,3759.78,30799.67,Medium,1
2976aab2-2a26-4770-8ddb-1b36272c0588,19,Male,Auto,79492.67,10,5,2655.99,23725.02,High,0
39b86bb2-b596-4a7c-af4a-fa885299e505,20,Other,Auto,106669.19,20,3,4514.26,26848.38,Medium,0
84d67c4f-f0df-4684-b28e-41225894f7f1,39,Female,Property,187002.2,1,4,1847.05,36248.21,Medium,1
143029a9-d88f-4c94-88b7-63d5e519dd7e,38,Other,Health,57487.24,21,2,4097.91,44401.47,High,1
f4d375c1-a293-49fa-b240-d7a14027ab7d,40,Male,Auto,70482.81,0,2,4926.28,31325.54,High,0
a0017720-200b-4903-8642-6c458d03f17a,71,Male,Property,53728.2,3,2,3673.7,15724.97,Medium,0
17eaec83-8892-442f-9d4b-2bf94d85e9c7,20,Female,Property,35623.6,28,1,2172.13,41472.87,High,0
9780c215-2b2b-48e9-a417-c09380a8a23d,37,Male,Life,51502.29,11,0,4000.06,45667.69,Medium,0
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,46,Other,Health,163824.55,28,4,1193.35,17005.8,Medium,0
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,48,Other,Life,159595.98,4,0,4199.62,46901.19,Low,0
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,61,Male,Auto,150422.71,14,3,3711.55,26117.24,Medium,0
dd20c3bf-d342-4f08-8a8b-b5b490494583,18,Female,Health,143669.42,19,0,1999.8,44459.29,Low,0
f2d3f761-0ba3-4279-94cb-056407437c3b,24,Other,Life,24046.45,24,2,3374.83,10492.28,Medium,0
43c07d43-93a7-4792-8561-b8dca4364fcd,30,Male,Life,69796.92,10,3,3520.06,13632.71,Medium,0
92779574-c457-4cc3-b5f7-89bca6b07458,28,Female,Health,22746.21,19,4,2813.27,10328.87,High,0
07c0d116-a394-4d54-9e3c-5a886aa56e6d,40,Other,Life,68789.38,30,5,4118.01,28704.15,High,1
8baaf744-a08d-421b-a395-4cb17f7f6c0a,28,Male,Life,130387.32,10,4,2496.41,6503.7,Medium,0
4d560a3d-f4e7-469a-a454-09374a27ebf2,48,Other,Health,39066.85,1,0,2419.1,8949.15,Low,0
ceae71cf-ce00-4af0-beb0-51817ba24588,56,Other,Property,130936.76,9,2,4178.49,35644.93,Medium,0
741b77f5-4c24-4053-a7f5-ae02af5b8f47,60,Other,Health,195262.74,24,3,3055.05,4645.81,Low,0
2877f5d9-0f56-45f8-b048-faa112ae5c22,69,Other,Property,37507.34,9,5,3399.88,38324.67,High,1
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,48,Male,Auto,45869.9,28,4,1661.24,18172.47,High,0
24c778a5-9b4e-464b-9716-dc2e343ada2a,29,Other,Life,161980.17,28,2,2539.77,1513.21,Low,0
51beb80e-b7e6-414c-9c8a-49225005680f,48,Male,Life,106157.38,27,1,1770.16,17430.77,Low,0
586a346a-dc5b-47d1-bcef-1972bbf483ce,54,Male,Health,93023.48,22,0,1966.41,32472.57,Low,0
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,68,Female,Property,92146.97,13,1,3293.94,27397.45,Medium,0
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,80,Female,Property,31890.79,6,5,3159.37,39215.7,High,1
1f5d988f-776a-4f09-bde2-885951b1943c,45,Other,Life,118014.84,7,1,3481.76,3894.72,Low,0
24108e9a-3f77-4cae-b318-b96d44790612,77,Other,Property,40578.11,19,3,1964.2,4882.7,Medium,0
f204be89-4a4b-4563-8cf4-77ef18c8a616,46,Male,Life,192059.02,2,4,989.35,40703.34,Medium,1
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,67,Female,Life,108973.13,21,0,907.4,40851.68,Medium,0
e6fdd7af-dd84-4acc-b672-94643f8ea40a,74,Other,Health,156273.99,21,1,2538.38,14575.16,Low,0
ef0a573d-53d2-456d-9040-158728e213bc,57,Other,Property,55219.99,21,2,1848.81,39717.33,High,1
3098f7b2-500e-45c0-b89b-df7f93e34c35,61,Female,Property,149202.42,29,2,4956.3,29136.35,Medium,0
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,57,Other,Property,172574.61,27,2,780.85,45053.78,Medium,1
e10b1a47-7fae-4748-b781-321e83c501cb,79,Male,Health,146603.74,26,2,993.64,14110.46,Low,0
170d7507-05ee-41d4-bf53-a88e4efc8248,19,Male,Property,146399.94,12,5,1931.57,19139.48,Medium,0
750d112e-8164-4eec-a4ab-851bf1fac6e7,42,Female,Auto,139247.76,15,1,1347.02,19229.75,Low,0
95560a2d-3713-4466-bda0-6476f778c676,77,Female,Property,47768.11,27,5,1064.97,580.14,High,0
4806f804-0cf0-474c-8c74-dc0f5a575539,59,Male,Auto,149841.06,15,5,2465.31,49510.88,High,1
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,23,Male,Property,174827.5,28,5,3219.93,21285.21,Medium,0
4926ce5f-7878-4140-ac2a-4f71a77d95f1,29,Female,Property,119369.01,14,3,2098.88,9289.55,Low,0
1b84edc3-d8e0-49de-8217-ea0e896490ab,56,Male,Property,172424.7,7,5,2757.78,20541.89,Medium,0
43b47ee5-e1e8-4e7e-a249-8f666e51484d,52,Other,Life,26023.14,1,4,2674.71,18428.93,High,0
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,55,Female,Health,45575.75,23,4,4926.11,49183.42,High,1
0d18ab95-668c-4477-8b95-017c5dae1201,67,Female,Property,113050.92,16,4,898.01,23622.58,Medium,0
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,65,Other,Health,143133.32,17,4,1906.25,2638.71,Medium,0
62e7c1a6-12d2-4a06-89e1-cd138da00495,39,Other,Health,104396.39,16,3,3082.84,16575.7,Medium,0
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,40,Female,Life,50151.47,22,4,3872.41,36348.59,High,1
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,54,Female,Health,133274.01,18,1,3077.87,32815.99,Low,0
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,36,Other,Health,71626.82,2,1,2775.18,42572.26,Medium,0
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,35,Female,Auto,130843.6,8,2,563.91,5577.47,Low,0
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,29,Other,Auto,138648.02,11,1,1675.64,35038.74,Low,0
24eeb4a6-c145-45c7-9d98-6115f05eeefe,49,Male,Health,81712.64,2,1,3179.95,41086.19,Medium,0
66c14dca-8255-4a61-9a3b-031932f57510,71,Female,Property,158666.2,7,5,2480.83,31878.73,High,1
09f64405-0b99-4034-8a4e-255280051b10,31,Other,Life,29778.64,8,0,736.35,23200.75,Medium,0
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,48,Female,Property,154307.1,24,4,1551.48,34175.5,Medium,1
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,42,Female,Life,46126.97,27,3,553.38,46361.13,High,1
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,46,Female,Life,193117.29,21,0,938.14,26564.67,Low,0
518b2f21-9cf2-4859-ae6e-2e7253f591dc,40,Female,Life,80294.13,8,0,1649.05,29208.84,Low,0
9dd2f9de-fd98-4e33-a498-abe92999bbef,47,Other,Auto,152176.42,18,1,2839.79,33885.91,Low,0
97fe56c5-4c9a-4f24-97b4-c294bd44089d,29,Female,Health,141104.33,26,0,553.83,4884.94,Low,0
827c9f8c-d40a-45e9-81df-6517561c9210,24,Other,Property,83272.96,23,2,1633.53,1702.09,Low,0
901bcdef-b56f-48ce-bd66-971e88476c56,57,Male,Health,188930.98,21,1,4777.2,31904.14,Low,0
044251db-d0d4-4a67-b992-8faa4cbf131d,63,Male,Health,174159.35,4,3,3453.78,44994.86,Medium,1
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,54,Male,Health,145217.65,8,2,2601.3,46809.1,Medium,1
4ec3f970-956d-40e4-aaa2-6216fada98f5,58,Female,Life,158484.64,22,5,3964.46,16170.21,Medium,0
df41e335-b9ae-48e4-a615-99c8cbf81f86,28,Male,Life,159879.07,12,3,1996.95,3002.93,Low,0
98cf1188-06d2-4913-a117-3719b023a0ea,79,Female,Auto,99303.47,15,1,3246.36,8922.11,Low,0
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,49,Male,Auto,117313.79,13,1,3262.85,5312.49,Low,0
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,46,Other,Life,38591.68,2,0,3071.05,12529.82,Low,0
0d259caa-b8ad-4d87-ba40-45dd93dfd907,46,Male,Property,46793.77,20,0,4698.02,33230.29,Medium,0
86341718-2ba6-4db3-bafe-b1149561c813,35,Male,Life,182831.16,18,0,2819.22,46995.55,Low,0
c64c9647-9ea7-417c-b89f-7039a107cc46,49,Female,Property,92704.3,23,0,2930.58,165.37,Low,0
d25864f2-25d4-40fc-a154-2765d756ba9c,79,Other,Property,41816.66,17,2,2000.48,15141.4,Medium,0
9293f705-0815-4147-be00-980eae441e21,21,Other,Health,85763.97,27,2,862.06,22981.97,Medium,0
30d73df7-1c22-4cea-b355-56a5f2bd92f2,67,Female,Auto,51791.29,1,3,3473.3,14943.52,High,0
6b352f85-504e-4687-b0e7-e75604d9145e,42,Male,Life,107570.64,28,5,2470.93,9473.22,High,0
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,20,Male,Health,149553.03,18,1,2701.55,3149.63,Low,0
9c89d374-c664-45a7-8077-3e33690e7e62,52,Other,Life,109943.15,30,3,4849.58,820.91,Low,0
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,39,Male,Life,161800.14,1,3,1031.84,40355.19,Medium,1
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,60,Other,Property,189216.16,27,4,1170.29,28967.29,Medium,1
8f964685-3514-4890-84c8-6c4623595fa4,77,Male,Health,152382.75,15,5,585.78,45358.94,High,1
7a768555-a987-4218-bf84-faef5336723b,57,Male,Auto,146233.43,4,0,1275.12,2497.9,Low,0
f4e95734-5052-4700-a077-96a38685abaa,37,Male,Property,130020.66,26,4,787.81,40873.52,High,1
887b03e5-e980-4808-b5ac-824c2c55aef7,25,Female,Auto,31359.82,6,3,2018.04,41794.8,High,1
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,65,Other,Property,78362.29,21,4,2956.48,16079.49,High,0
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,79,Male,Health,126755.35,10,0,1043.35,7061.84,Low,0
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,44,Male,Life,119613.39,14,1,4665.54,2034.94,Low,0
f5141058-3138-4975-bbf3-3a349c2dfa97,24,Other,Property,159979.09,0,3,863.25,361.2,Low,0
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,77,Male,Life,94920.0,25,3,3615.61,10308.01,Medium,0
fb756923-f910-4bb3-b105-32523990e2c9,58,Female,Property,94165.64,30,1,3247.42,1881.06,Low,0
b4746349-49fc-4cd8-856b-ad4c4c3077c4,29,Other,Property,130168.97,2,5,4219.18,15059.99,High,0
7d2f4e58-b47a-4c5b-b0b3-901535102852,44,Male,Auto,54542.52,16,0,3285.14,43136.55,Medium,0
8f7c1d59-594b-4a3a-bad4-65a15129950d,52,Other,Auto,103558.88,20,5,1436.49,2653.45,Medium,0
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,25,Male,Property,109552.67,5,5,4652.03,2701.38,Medium,0
92cf6021-1f33-442d-89ac-908746015028,41,Female,Auto,98240.9,10,4,4123.19,37920.4,High,1
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,20,Male,Health,186475.04,5,1,4034.71,24253.07,Low,0
585abefb-d181-4f77-a500-1423faebcd19,25,Male,Auto,149852.55,18,4,1966.88,9937.57,Medium,0
257f7595-cdfb-4db9-85e7-8b23f4613f09,61,Female,Auto,160215.55,10,1,941.29,36887.39,Low,0
f48f709c-49a2-4441-8ac4-de854a5b1aff,73,Male,Property,180445.73,2,3,3132.92,2716.97,Low,0
ec8be537-58ab-4778-943b-45e3b6d1f6bb,45,Male,Auto,187019.68,14,1,2242.99,6820.23,Low,0
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,64,Male,Life,195600.06,6,2,1072.45,34610.53,Low,0
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,21,Female,Auto,39999.67,14,3,2382.01,38016.98,High,0
8fe069b6-eeda-4802-8568-f42689e03e22,32,Female,Auto,162118.45,20,4,4575.1,28906.07,Medium,1
1bf645f6-2324-4211-8588-fc1bb2384849,53,Male,Health,94105.31,16,3,4379.9,10822.13,Medium,0
3d4196fe-963a-4617-bdab-07e79d9d028e,48,Female,Life,22610.69,13,5,4426.69,12391.57,High,0
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,45,Other,Auto,180528.07,18,1,4611.9,44912.59,Low,1
3b9b2d45-a350-45e4-b9c5-9df987f255d6,44,Male,Health,198429.23,23,4,651.29,26556.09,Medium,0
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,48,Other,Health,101439.45,7,0,3013.19,621.15,Low,0
ae62990c-19bd-4f93-b8ef-7666b7a4c719,64,Female,Auto,43888.16,9,1,3414.38,4536.48,Low,0
f6eab3a0-0153-4221-a331-0a28c550eca8,48,Other,Life,49124.51,14,4,3862.79,1220.67,High,0
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,47,Female,Auto,177355.83,12,1,4054.36,18521.02,Low,0
e1721c83-ef5e-4376-a723-fb72682b163a,47,Other,Health,174868.88,2,3,4520.45,16645.31,Low,0
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,20,Female,Property,155519.84,22,4,2940.96,39723.94,High,1
4988e418-f6c3-4218-8183-6315330f8be1,68,Other,Health,131681.94,10,5,4695.09,25736.82,High,1
0f25477d-a559-40e7-8910-fade52380bf2,76,Other,Life,179836.02,3,3,2145.16,30956.67,Medium,0
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,41,Female,Auto,136671.08,22,0,3023.41,38678.78,Low,0
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,26,Female,Auto,117134.09,20,3,3818.21,37613.86,High,1
098c60b3-efc9-409e-99af-6e09b91e3d6e,73,Other,Auto,155571.23,24,1,1942.09,44896.65,Low,1
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,50,Other,Property,69886.16,2,2,2053.52,24311.35,Medium,0
ef158d5b-2d00-4d05-966d-4627e1dace6a,51,Male,Property,147768.55,21,4,4547.53,22598.92,Medium,0
d61169a1-ff46-46bf-894d-916deb6d2fed,41,Other,Health,53903.64,28,3,892.89,19534.13,High,0
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,29,Female,Health,39685.69,8,0,3636.87,24816.44,Medium,0
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,73,Male,Health,72770.5,21,4,4692.75,23695.25,High,1
0997623a-e072-4d96-8a1a-81f5ed10f004,44,Female,Health,72473.02,2,0,4423.07,11616.4,Low,0
9a4ffc0c-9165-42ed-8c63-6e95025f5543,78,Other,Life,94104.51,10,5,3407.23,16315.32,High,1
55c551fc-fba5-4cc8-adaf-37661b780ede,55,Other,Property,102441.28,18,1,4542.27,15324.75,Low,0
a42d0cd7-fd35-4f6a-b450-388748d90846,68,Female,Auto,107163.76,9,0,1167.52,14219.1,Low,0
e3a68a70-7e71-4b55-8639-bd418b15bd94,79,Male,Auto,148126.19,9,1,4879.43,41966.58,Low,1
811414f8-d9df-4d0e-a25a-ed6cf0458043,62,Other,Auto,49025.85,3,0,4971.98,28726.26,Medium,0
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,46,Female,Life,53209.38,17,5,656.1,15847.19,High,0
bb2aa146-2999-494c-94a7-b69b1cd66b09,40,Male,Life,100717.24,5,4,1857.02,46021.7,High,1
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,43,Female,Auto,190602.03,29,2,1202.24,48507.51,Low,1
564cfbd2-bc92-4d81-839b-058c2faabe0b,52,Other,Life,136503.91,9,3,4531.9,48480.28,High,1
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,66,Other,Auto,163923.71,23,3,2024.08,5615.78,Low,0
9c678393-2ced-4c0d-b173-04b5c1dd484a,48,Male,Auto,142041.5,3,2,611.58,30876.1,Medium,0
67ce378f-e5a4-483b-a383-889adb2c6ac8,32,Female,Life,36646.6,1,4,3385.91,29171.57,High,1
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,32,Female,Auto,24058.76,17,3,3546.79,47881.18,High,1
186b2880-ab54-4a15-a69d-01ff1634725b,80,Other,Property,55001.01,10,4,3222.85,47170.11,High,1
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,76,Other,Life,91560.44,22,3,2163.33,18641.56,Medium,0
01bf9e73-3f80-4385-af92-40b652d78f10,36,Female,Life,75455.36,14,4,894.19,36392.67,High,1
725d4259-3c4b-4eec-a231-ee7342c2d2eb,46,Other,Property,164663.39,9,1,4125.53,48518.03,Medium,1
546252e7-f43b-4052-8459-bd6ec0f63229,45,Other,Property,45122.18,18,4,887.35,10389.19,High,0
